x [nm],y [nm],z [nm],ExRe [V/m],ExIm [V/m],EyRe [V/m],EyIm [V/m],EzRe [V/m],EzIm [V/m]
-3675,-3675,0,1.009023,0.017250285,-0.01218929,0.000195025,0.00304413,-0.008338363
-3625,-3675,0,1.0147784,0.021197421,-0.010538692,-0.007281027,0.003005024,-0.002962415
-3575,-3675,0,1.0158817,0.025152562,-0.004896447,-0.012420962,0.000391431,0.001774926
-3525,-3675,0,1.0121112,0.025901699,0.002590839,-0.01352384,-0.00401155,0.004434519
-3475,-3675,0,1.0059738,0.021702619,0.009410089,-0.010248949,-0.008767629,0.004290317
-3425,-3675,0,1.0005656,0.012441215,0.013321307,-0.003672076,-0.012263611,0.001551288
-3375,-3675,0,0.99850261,-0.000256331,0.013112562,0.004062942,-0.013298186,-0.002664109
-3325,-3675,0,1.0010704,-0.013678901,0.008898139,0.010548858,-0.011482559,-0.006774528
-3275,-3675,0,1.0079042,-0.024889875,0.001996258,0.013846016,-0.007333757,-0.009262416
-3225,-3675,0,1.0171696,-0.031604972,-0.00552782,0.013032993,-0.002073938,-0.009160387
-3175,-3675,0,1.0261722,-0.032826774,-0.011507848,0.008418593,0.002787759,-0.00633219
-3125,-3675,0,1.0321794,-0.029072395,-0.014298886,0.001379735,0.005931542,-0.001466578
-3075,-3675,0,1.0332007,-0.022161556,-0.013200706,-0.006091772,0.006597523,0.004178406
-3025,-3675,0,1.0285273,-0.014668535,-0.008584197,-0.011974994,0.004753457,0.009168688
-2975,-3675,0,1.0188956,-0.009208507,-0.001719801,-0.014760932,0.001043137,0.012287279
-2925,-3675,0,1.0062811,-0.007741273,0.005611569,-0.013807825,-0.003432819,0.012821625
-2875,-3675,0,0.99338734,-0.011080108,0.011598391,-0.009438092,-0.007417273,0.010693741
-2825,-3675,0,0.98297817,-0.018702058,0.014838882,-0.002784668,-0.009800699,0.006437845
-2775,-3675,0,0.97721767,-0.028901622,0.014639365,0.00454321,-0.009873037,0.001050496
-2725,-3675,0,0.97721171,-0.039227534,0.01110981,0.010860441,-0.007473431,-0.004238587
-2675,-3675,0,0.98272729,-0.047106691,0.005129195,0.014789946,-0.00307136,-0.008238553
-2625,-3675,0,0.9923104,-0.050515942,-0.001963443,0.01559614,0.002377728,-0.010131862
-2575,-3675,0,1.0037568,-0.048394393,-0.008679396,0.013203541,0.00766113,-0.009597709
-2525,-3675,0,1.0145699,-0.040896539,-0.013675051,0.008189455,0.011590235,-0.006896937
-2475,-3675,0,1.0225152,-0.029306332,-0.016021807,0.001605906,0.013307955,-0.002772984
-2425,-3675,0,1.0260441,-0.015715981,-0.015354954,-0.005266341,0.01248727,0.001775976
-2375,-3675,0,1.024532,-0.002571726,-0.011895342,-0.011177961,0.00937306,0.005773843
-2325,-3675,0,1.0183048,0.007807516,-0.006356225,-0.015132322,0.004661686,0.008498315
-2275,-3675,0,1.0085003,0.013631232,0.000234607,-0.01653596,-0.000718329,0.009594377
-2225,-3675,0,0.99681485,0.013907218,0.006746162,-0.015258394,-0.005833515,0.009058325
-2175,-3675,0,0.98519415,0.008553355,0.01214873,-0.011608372,-0.009912746,0.007135136
-2125,-3675,0,0.97551978,-0.001631088,0.015671194,-0.006240652,-0.012424527,0.004200939
-2075,-3675,0,0.96933162,-0.015121595,0.016892156,-2.00E-05,-0.013090005,0.000684302
-2025,-3675,0,0.96761388,-0.029926628,0.015761241,0.006131172,-0.011877298,-0.002963132
-1975,-3675,0,0.9706744,-0.043909781,0.01255955,0.011376235,-0.008998262,-0.006279255
-1925,-3675,0,0.97813886,-0.055121914,0.007819793,0.015075956,-0.004905826,-0.008823755
-1875,-3675,0,0.98904812,-0.062093511,0.002220914,0.016857885,-0.000250193,-0.010247038
-1825,-3675,0,1.0020442,-0.064024128,-0.003518443,0.016633309,0.004225303,-0.010370558
-1775,-3675,0,1.015588,-0.060841497,-0.008735737,0.014570145,0.007843736,-0.009235532
-1725,-3675,0,1.028167,-0.053123776,-0.012898032,0.011032575,0.010153173,-0.007081901
-1675,-3675,0,1.0384581,-0.041925967,-0.015647484,0.006503662,0.011021511,-0.004263837
-1625,-3675,0,1.0454313,-0.028559342,-0.016819563,0.001510302,0.010620139,-0.001142982
-1575,-3675,0,1.0484066,-0.014385929,-0.016434375,-0.003441391,0.009310452,0.001986486
-1525,-3675,0,1.0470865,-0.000656757,-0.014667807,-0.007912058,0.007485298,0.004907237
-1475,-3675,0,1.0415701,0.01158733,-0.011808465,-0.011560094,0.005442298,0.007436145
-1425,-3675,0,1.0323426,0.02155737,-0.008208433,-0.014158097,0.00333975,0.009376529
-1375,-3675,0,1.0202372,0.02872663,-0.004234791,-0.015601076,0.00123525,0.010514416
-1325,-3675,0,1.0063397,0.032815628,-0.000227943,-0.015900336,-0.000836636,0.010678345
-1275,-3675,0,0.99184799,0.033762895,0.003526374,-0.015169154,-0.002804579,0.009830463
-1225,-3675,0,0.97790641,0.031691067,0.006812016,-0.013594949,-0.004553041,0.008131903
-1175,-3675,0,0.96545351,0.026867542,0.009484671,-0.011405884,-0.005962813,0.005929251
-1125,-3675,0,0.95512301,0.019661447,0.011465907,-0.008836107,-0.006964134,0.003655139
-1075,-3675,0,0.94721752,0.010515966,0.012733506,-0.006099443,-0.007559002,0.00167968
-1025,-3675,0,0.94175595,-7.55E-05,0.013313867,-0.00337309,-0.007803245,0.000191351
-975,-3675,0,0.93856692,-0.011583752,0.01327341,-0.000794769,-0.007758271,-0.000840298
-925,-3675,0,0.93739378,-0.023459459,0.012712316,0.001533441,-0.007451278,-0.001600567
-875,-3675,0,0.9379791,-0.035157971,0.011752388,0.003538598,-0.006874562,-0.002303291
-825,-3675,0,0.94010323,-0.046181455,0.010524267,0.005173004,-0.006019454,-0.00306999
-775,-3675,0,0.94358307,-0.056126885,0.009151204,0.006413973,-0.004927967,-0.003875489
-725,-3675,0,0.94824004,-0.06473206,0.007736144,0.007263749,-0.003715794,-0.004580147
-675,-3675,0,0.95386624,-0.07190159,0.006354006,0.007748979,-0.002554341,-0.005021222
-625,-3675,0,0.96019816,-0.07769984,0.005053046,0.007915529,-0.001611368,-0.005107688
-575,-3675,0,0.96692491,-0.082307383,0.003861734,0.007819381,-0.000984394,-0.004866525
-525,-3675,0,0.97371387,-0.085959233,0.002797809,0.007517327,-0.000662702,-0.004421096
-475,-3675,0,0.98026121,-0.088872798,0.001875891,0.007059186,-0.000540305,-0.003923212
-425,-3675,0,0.98633206,-0.091201745,0.001109542,0.006484757,-0.000469629,-0.003478504
-375,-3675,0,0.99178779,-0.093016073,0.000508391,0.005823542,-0.000330926,-0.003110514
-325,-3675,0,0.99658322,-0.094320014,7.49E-05,0.0050993,-7.97E-05,-0.002774031
-275,-3675,0,1.0007354,-0.095103197,-0.000199991,0.00433191,0.000245243,-0.00240347
-225,-3675,0,1.0042796,-0.095388874,-0.000336692,0.003540358,0.0005499,-0.001965114
-175,-3675,0,1.0072269,-0.095268443,-0.000362865,0.002740861,0.00073333,-0.001475961
-125,-3675,0,1.0095428,-0.094905943,-0.000309149,0.00194571,0.00073052,-0.000988511
-75,-3675,0,1.0111575,-0.094503731,-0.000203976,0.001160825,0.000534324,-0.000551614
-25,-3675,0,1.0119907,-0.094247587,-7.09E-05,0.000385609,0.000195647,-0.000175047
25,-3675,0,1.0119907,-0.094247587,7.09E-05,-0.000385696,-0.0001957,0.000174998
75,-3675,0,1.0111575,-0.094503716,0.000204048,-0.00116081,-0.000534349,0.000551741
125,-3675,0,1.0095428,-0.094905578,0.000309159,-0.001945652,-0.000730523,0.000988568
175,-3675,0,1.0072267,-0.095268279,0.000362839,-0.002740869,-0.000733343,0.001475825
225,-3675,0,1.0042794,-0.095389068,0.000336707,-0.003540327,-0.000549954,0.001964995
275,-3675,0,1.0007353,-0.095102787,0.000200018,-0.00433194,-0.000245167,0.002403422
325,-3675,0,0.99658298,-0.094319656,-7.50E-05,-0.005099218,7.96E-05,0.002773888
375,-3675,0,0.99178743,-0.093015909,-0.000508461,-0.005823586,0.000331039,0.003110599
425,-3675,0,0.98633182,-0.091201887,-0.001109493,-0.00648469,0.000469686,0.003478642
475,-3675,0,0.98026115,-0.08887282,-0.00187591,-0.007059227,0.000540198,0.003923195
525,-3675,0,0.97371405,-0.085958883,-0.002797793,-0.007517277,0.000662701,0.004421108
575,-3675,0,0.96692491,-0.082307473,-0.003861724,-0.007819431,0.000984384,0.004866405
625,-3675,0,0.96019793,-0.07769987,-0.005053124,-0.007915566,0.00161139,0.005107676
675,-3675,0,0.95386612,-0.071901828,-0.006353963,-0.00774904,0.002554447,0.005021209
725,-3675,0,0.9482401,-0.06473203,-0.007736135,-0.007263745,0.003715712,0.004580142
775,-3675,0,0.94358313,-0.056126595,-0.009151219,-0.006413973,0.004927941,0.003875389
825,-3675,0,0.94010353,-0.04618188,-0.010524263,-0.00517295,0.006019468,0.00307009
875,-3675,0,0.93797922,-0.035158306,-0.01175245,-0.003538603,0.006874541,0.002303307
925,-3675,0,0.93739396,-0.023459595,-0.012712376,-0.001533398,0.007451281,0.00160061
975,-3675,0,0.93856704,-0.011583776,-0.013273453,0.00079479,0.007758251,0.000840254
1025,-3675,0,0.94175613,-7.55E-05,-0.013313819,0.003373063,0.007803375,-0.000191291
1075,-3675,0,0.94721782,0.010516211,-0.012733533,0.006099547,0.007559055,-0.001679598
1125,-3675,0,0.95512307,0.019661471,-0.011465955,0.00883616,0.006964151,-0.003654981
1175,-3675,0,0.96545357,0.026867447,-0.009484736,0.011405895,0.005962947,-0.005929312
1225,-3675,0,0.97790635,0.03169119,-0.006811965,0.01359499,0.004552984,-0.0081319
1275,-3675,0,0.99184775,0.033762954,-0.003526364,0.01516916,0.002804593,-0.009830445
1325,-3675,0,1.0063398,0.032815594,0.000227955,0.015900346,0.000836708,-0.010678276
1375,-3675,0,1.0202373,0.028726447,0.004234772,0.015601072,-0.001235199,-0.010514397
1425,-3675,0,1.0323422,0.02155726,0.008208487,0.014158059,-0.003339713,-0.009376459
1475,-3675,0,1.0415699,0.011587205,0.011808422,0.01156006,-0.005442258,-0.007436289
1525,-3675,0,1.047087,-0.00065669,0.014667815,0.007912137,-0.00748531,-0.004907187
1575,-3675,0,1.0484071,-0.014386126,0.016434371,0.00344144,-0.009310633,-0.001986409
1625,-3675,0,1.0454315,-0.028559323,0.016819675,-0.001510228,-0.010620044,0.001142929
1675,-3675,0,1.0384585,-0.041926071,0.015647501,-0.006503709,-0.011021531,0.00426397
1725,-3675,0,1.0281671,-0.053123623,0.012898067,-0.011032525,-0.010153195,0.007081842
1775,-3675,0,1.015588,-0.060841516,0.008735707,-0.014570133,-0.007843712,0.009235514
1825,-3675,0,1.002044,-0.064024687,0.003518325,-0.01663325,-0.004225352,0.010370532
1875,-3675,0,0.98904836,-0.062093459,-0.00222092,-0.016857874,0.000250337,0.01024698
1925,-3675,0,0.97813845,-0.055121642,-0.007819857,-0.015075957,0.004905904,0.008823672
1975,-3675,0,0.9706744,-0.043909788,-0.012559581,-0.011376154,0.008998239,0.006279127
2025,-3675,0,0.96761352,-0.029926734,-0.015761092,-0.006131258,0.011877168,0.002962948
2075,-3675,0,0.9693315,-0.015121408,-0.016892213,1.99E-05,0.013090167,-0.000684499
2125,-3675,0,0.97551966,-0.001630932,-0.015671305,0.006240675,0.012424329,-0.004201004
2175,-3675,0,0.98519415,0.008553363,-1.21E-02,0.011608406,0.009912748,-0.007135187
2225,-3675,0,0.99681497,0.013906945,-0.006746156,0.015258472,0.005833496,-0.009058381
2275,-3675,0,1.0085,0.013631236,-0.000234566,0.016535949,0.000718342,-0.009594351
2325,-3675,0,1.0183045,0.007807442,0.006356131,0.015132349,-0.00466144,-0.008498324
2375,-3675,0,1.024532,-0.002572157,0.01189534,0.01117792,-0.009372966,-0.005773878
2425,-3675,0,1.0260444,-0.015715953,1.54E-02,0.005266304,-0.012487142,-0.001776053
2475,-3675,0,1.0225151,-0.02930624,0.016021816,-0.001605875,-0.013307876,0.002773018
2525,-3675,0,1.01457,-0.040896684,0.013675019,-0.008189456,-0.011590194,0.006896965
2575,-3675,0,1.0037568,-0.048394382,0.008679364,-0.013203475,-0.007661041,0.009597741
2625,-3675,0,0.99231029,-0.050515819,0.001963487,-0.015596131,-0.002377719,0.010131804
2675,-3675,0,0.98272699,-0.047106411,-0.005129252,-0.014789971,0.00307133,0.008238496
2725,-3675,0,0.97721153,-0.039227374,-0.011109747,-0.010860429,0.007473338,0.004238598
2775,-3675,0,0.97721815,-0.028901657,-0.014639318,-0.004543151,0.009872966,-0.001050427
2825,-3675,0,0.98297769,-0.018701863,-0.014838906,0.002784714,0.009800685,-0.006437806
2875,-3675,0,0.99338752,-0.011080359,-0.011598436,0.009438095,0.007417203,-0.010693776
2925,-3675,0,1.0062811,-0.007741597,-0.005611594,0.013807838,0.003432876,-0.012821711
2975,-3675,0,1.0188956,-0.009208589,0.001719796,0.014760884,-0.001043085,-0.012287376
3025,-3675,0,1.0285269,-0.014668653,0.008584221,0.011975045,-0.004753505,-0.009168657
3075,-3675,0,1.0332011,-0.022161214,0.013200654,0.00609181,-0.006597451,-0.004178374
3125,-3675,0,1.032179,-0.029072622,0.014298878,-0.001379725,-0.005931583,0.00146663
3175,-3675,0,1.0261718,-0.032827113,0.011507795,-0.008418654,-0.002787819,0.006332244
3225,-3675,0,1.0171698,-0.031605266,0.005527802,-0.013032959,0.002073973,0.009160425
3275,-3675,0,1.0079038,-0.024889385,-0.001996257,-0.013846045,0.007333668,0.009262303
3325,-3675,0,1.0010705,-0.013678988,-0.008898198,-0.010548867,0.011482535,0.006774577
3375,-3675,0,0.99850285,-0.00025626,-0.013112538,-0.004062955,0.013298203,0.002664153
3425,-3675,0,1.0005662,0.012441222,-0.013321296,0.003672132,0.012263532,-0.001551276
3475,-3675,0,1.0059741,0.021702735,-0.009410061,0.010248946,0.008767516,-0.004290365
3525,-3675,0,1.0121112,0.025901558,-0.002590863,0.013523919,0.004011456,-0.004434519
3575,-3675,0,1.0158815,0.02515257,0.004896544,0.012421005,-0.000391338,-0.001774955
3625,-3675,0,1.014778,0.021197379,0.010538596,0.007281007,-0.003005076,0.002962487
3675,-3675,0,1.0090228,0.017250566,0.012189237,-0.000194958,-0.003044118,0.008338345
-3675,-3625,0,1.0111203,0.02330612,-0.011096723,-0.006238229,0.002923594,-0.004894381
-3625,-3625,0,1.0132542,0.02644049,-0.005712562,-0.011809599,0.000140981,0.000239223
-3575,-3625,0,1.0109546,0.026790893,0.001816855,-0.013463813,-0.004441894,0.003115774
-3525,-3625,0,1.0060785,0.022071617,0.008938793,-0.010656889,-0.009339271,0.003078424
-3475,-3625,0,1.0018183,0.0122578,0.013276131,-0.004337444,-0.012895385,0.000370479
-3425,-3625,0,1.0008943,-0.000956873,0.013394723,0.003418566,-0.01383655,-0.00387603
-3375,-3625,0,1.0046027,-0.014685512,0.009308936,0.010107354,-0.011773657,-0.007979026
-3325,-3625,0,1.0124713,-0.025899705,0.002340679,0.01366301,-0.007302011,-0.010322638
-3275,-3625,0,1.0224971,-0.032354321,-0.005361602,0.013045731,-0.001786393,-0.009884533
-3225,-3625,0,1.0318271,-0.033240918,-0.011508418,0.008498942,0.003103438,-0.006560703
-3175,-3625,0,1.0376697,-0.029359063,-0.014350886,0.001406641,0.005944648,-0.001173067
-3125,-3625,0,1.0381271,-0.022804964,-0.013149815,-0.006169618,0.006000087,0.004828759
-3075,-3625,0,1.0327272,-0.016313033,-0.008318417,-0.012112495,0.003404434,0.009845724
-3025,-3625,0,1.022521,-0.012463331,-0.001231837,-0.014835259,-0.000939168,0.012610769
-2975,-3625,0,1.0097638,-0.012984946,6.21E-03,-0.013673463,-0.005681004,0.012516622
-2925,-3625,0,0.99731529,-0.018323895,0.012094081,-0.008996859,-0.009430824,0.009716101
-2875,-3625,0,0.98791027,-0.027561912,0.015009169,-0.002042561,-0.011119389,0.005007631
-2825,-3625,0,0.98350847,-0.03866845,1.43E-02,0.005453872,-0.010226341,-0.000420029
-2775,-3625,0,0.98485649,-0.049017843,0.010262908,0.011713439,-0.006858306,-0.005290361
-2725,-3625,0,0.99136525,-0.056019671,0.003836015,0.015318101,-0.001686349,-0.008511709
-2675,-3625,0,1.0012544,-0.057783585,-0.003457245,0.015531764,0.004176553,-0.009412322
-2625,-3625,0,1.0120314,-0.053600013,-0.010049116,0.012426682,0.009482764,-0.007893704
-2575,-3625,0,1.0211334,-0.044008654,-0.01459229,0.006736163,0.013079034,-0.004388515
-2525,-3625,0,1.0264699,-0.030734003,-0.01621896,-0.000311244,0.014167378,0.000213262
-2475,-3625,0,1.0268601,-0.016271614,-0.014683133,-0.007293131,0.012502324,0.004793424
-2425,-3625,0,1.022217,-0.003340773,-0.010360287,-0.012889287,0.008446375,0.008291706
-2375,-3625,0,1.0134835,0.005668838,-0.004126894,-0.016124025,0.002867153,0.009973945
-2325,-3625,0,1.0023549,0.009138694,0.002844391,-0.016512316,-0.003099915,0.009592822
-2275,-3625,0,0.99089581,0.006467289,0.009323677,-0.014097103,-0.008341267,0.007390266
-2225,-3625,0,0.98114502,-0.001895364,0.014247775,-0.009387034,-0.012005991,0.003956425
-2175,-3625,0,0.97477782,-0.014591727,0.016886935,-0.003223683,-0.01363005,1.42E-05
-2125,-3625,0,0.97287536,-0.029626288,0.016932838,0.003388753,-0.013135679,-0.003772358
-2075,-3625,0,0.97580814,-0.044701226,1.45E-02,0.009455491,-0.01074744,-0.006908317
-2025,-3625,0,0.9832266,-0.057564959,0.010067918,0.014138591,-0.006894353,-0.009079659
-1975,-3625,0,0.99414945,-0.066337422,0.004347633,0.016862867,-0.002138512,-0.010113619
-1925,-3625,0,1.0071349,-0.069772318,-0.0018345,0.017370094,0.00286502,-0.00994246
-1875,-3625,0,1.0205088,-0.067412756,-0.007674808,0.015719777,0.00741826,-0.008603811
-1825,-3625,0,1.0326138,-0.059623532,-0.012494529,0.012245092,0.010866452,-0.00626507
-1775,-3625,0,1.042032,-0.047487669,-0.015809476,0.007473647,0.012725672,-0.00323304
-1725,-3625,0,1.0477414,-0.032587714,-0.017361233,0.002030945,0.012800478,8.61E-05
-1675,-3625,0,1.0491862,-0.016730692,-0.0171155,-0.003454156,0.011242261,0.003274496
-1625,-3625,0,1.0462658,-0.001667808,-0.015234328,-0.008427331,0.0084955,0.006003316
-1575,-3625,0,1.0392735,0.011127895,-0.0120309,-0.012459923,0.005153406,0.008088123
-1525,-3625,0,1.0288168,0.020600425,-7.92E-03,-0.015272709,0.001778371,0.00947698
-1475,-3625,0,1.0157502,0.026154056,-0.003339761,-0.016737105,-0.001236351,0.010180153
-1425,-3625,0,1.0011083,0.027627643,0.001260061,-0.016861364,-0.003712219,0.01019595
-1375,-3625,0,0.98604512,0.02522018,0.005506183,-0.015768137,-0.005634997,0.009484403
-1325,-3625,0,0.97174239,0.01939423,0.009111995,-0.01366771,-0.007062186,0.008010476
-1275,-3625,0,0.95929635,0.010777817,0.011897173,-0.010827778,-0.008040359,0.005828361
-1225,-3625,0,0.94958878,7.42E-05,0.013783943,-0.007540887,-0.008578811,0.003147109
-1175,-3625,0,0.94318092,-0.012009207,0.01477956,-0.004092199,-0.008675838,0.000323785
-1125,-3625,0,0.94025606,-0.024812568,0.014953068,-0.000731452,-0.008360557,-0.002227939
-1075,-3625,0,0.94063973,-0.037748471,0.014411664,0.002345695,-0.007712543,-0.004175156
-1025,-3625,0,0.94388187,-0.05030454,0.013284235,0.005005958,-0.006842802,-0.005378565
-975,-3625,0,0.94938576,-0.062035054,0.011712652,0.007174546,-0.005848358,-0.005924095
-925,-3625,0,0.95653498,-0.072550192,0.009845659,0.008825144,-0.004775752,-0.006054921
-875,-3625,0,0.9647938,-0.081523061,0.007832897,0.009967167,-0.003623636,-0.006042039
-825,-3625,0,0.97374952,-0.088705942,0.005815262,0.010634091,-0.002379576,-0.006060767
-775,-3625,0,0.98310721,-0.093965016,0.003911177,0.010875911,-0.001073359,-0.006133984
-725,-3625,0,0.99264681,-0.097306907,0.002206176,0.01075366,0.000197668,-0.00615961
-675,-3625,0,1.0021741,-0.098889038,0.000746916,0.010335673,0.001286514,-0.006000925
-625,-3625,0,1.011481,-0.098999262,-0.00045358,0.009692868,0.002052591,-0.005579598
-575,-3625,0,1.02034,-0.098004311,-0.001405405,0.008894233,0.002428295,-0.004924954
-525,-3625,0,1.0285226,-0.096283861,-0.002127464,0.008001631,0.002449899,-0.004155207
-475,-3625,0,1.0358402,-0.094164371,-0.00263674,0.00706663,0.002248017,-0.003414888
-425,-3625,0,1.0421808,-0.091874301,-0.002944459,0.006128889,0.001986975,-0.002802792
-375,-3625,0,1.047528,-0.089534849,-0.003059052,0.005216629,0.001798206,-0.002337918
-325,-3625,0,1.051953,-0.087185375,-0.002991967,0.004348555,0.001732564,-0.00197075
-275,-3625,0,1.0555793,-0.084834635,-0.00276298,0.003535763,0.001752641,-0.001630997
-225,-3625,0,1.0585366,-0.082516685,-0.002401275,0.00278301,0.001764518,-0.001275133
-175,-3625,0,1.0609145,-0.080325633,-0.001941831,0.002089483,0.001665976,-0.000908586
-125,-3625,0,1.0627447,-0.078421354,-0.001419296,0.001449241,0.001389894,-0.000570101
-75,-3625,0,1.0640068,-0.076998115,-0.000861795,0.000851325,0.000927211,-0.000296594
-25,-3625,0,1.0646546,-0.076233171,-0.000288669,0.00028061,0.00032613,-8.96E-05
25,-3625,0,1.0646546,-0.076233193,0.000288718,-0.00028064,-0.000325975,8.95E-05
75,-3625,0,1.0640066,-0.076997504,0.000861774,-0.000851279,-0.000927153,0.000296578
125,-3625,0,1.0627451,-0.078421086,0.001419275,-0.001449239,-0.001389936,0.00057014
175,-3625,0,1.0609143,-0.080325842,0.001941828,-0.002089502,-0.001665974,0.000908413
225,-3625,0,1.0585365,-0.082517192,0.002401268,-0.002782972,-0.001764663,0.001275151
275,-3625,0,1.0555795,-0.084834695,0.002762939,-0.003535752,-0.001752649,0.001631048
325,-3625,0,1.0519532,-0.087185189,0.002991967,-0.004348514,-0.00173244,0.001970762
375,-3625,0,1.047528,-0.089534968,3.06E-03,-0.005216583,-0.001798109,0.002337803
425,-3625,0,1.0421811,-0.091874301,2.94E-03,-0.006128845,-0.001986789,0.002802847
475,-3625,0,1.0358404,-0.094164684,0.002636702,-0.007066605,-0.002248082,0.003414767
525,-3625,0,1.0285226,-0.096283674,0.002127469,-0.008001687,-0.002450044,0.004155315
575,-3625,0,1.02034,-0.098004214,0.001405443,-0.008894223,-0.002428119,0.004924805
625,-3625,0,1.0114807,-0.098999143,0.000453593,-0.009692894,-0.002052799,0.005579568
675,-3625,0,1.0021744,-0.098889321,-0.000746962,-0.01033563,-0.001286459,0.006000818
725,-3625,0,0.99264699,-0.097307131,-0.002206195,-0.010753661,-0.000197704,0.006159638
775,-3625,0,0.98310709,-0.093965113,-0.003911197,-0.010875892,0.001073413,0.006133856
825,-3625,0,0.97374928,-0.088705972,-0.005815274,-0.010634102,0.002379663,0.006060809
875,-3625,0,0.9647941,-0.081522509,-0.007832882,-0.009967144,0.003623481,0.006041992
925,-3625,0,0.95653486,-0.072550036,-0.009845611,-0.008825141,0.004775676,0.006054999
975,-3625,0,0.94938594,-0.062035196,-0.011712667,-0.007174534,0.00584823,0.005924131
1025,-3625,0,0.94388199,-0.050304674,-0.013284272,-0.005005985,0.006842773,0.005378664
1075,-3625,0,0.94063997,-0.03774859,-0.014411671,-0.002345699,0.007712397,0.004175002
1125,-3625,0,0.94025588,-0.02481276,-0.01495309,0.000731466,0.008360494,0.002227947
1175,-3625,0,0.94318032,-0.012009334,-0.014779611,0.004092205,0.008675865,-0.000323826
1225,-3625,0,0.94958889,7.44E-05,-0.013783869,0.007540874,0.008578671,-0.003147106
1275,-3625,0,0.95929617,0.010778323,-0.011897195,0.010827768,0.008040252,-0.005828439
1325,-3625,0,0.97174215,0.019394059,-0.009111974,0.013667751,0.007062305,-0.008010497
1375,-3625,0,0.98604482,0.025220279,-0.005506136,0.015768122,0.005635026,-0.009484394
1425,-3625,0,1.0011083,0.027627453,-0.001260078,0.016861428,0.003712114,-0.01019592
1475,-3625,0,1.0157502,0.02615392,3.34E-03,0.016737167,0.001236496,-0.010180179
1525,-3625,0,1.0288169,0.020600246,7.92E-03,0.015272696,-0.001778348,-0.009476895
1575,-3625,0,1.0392735,0.011127764,0.012030921,0.012459978,-0.005153437,-0.008088097
1625,-3625,0,1.0462654,-0.001667787,0.01523431,0.00842735,-0.008495484,-0.006003203
1675,-3625,0,1.0491863,-0.016730808,0.017115537,0.00345415,-0.011242267,-0.003274589
1725,-3625,0,1.0477414,-0.032588214,0.017361255,-0.002030944,-0.012800615,-8.60E-05
1775,-3625,0,1.0420322,-0.047487799,0.015809445,-0.007473711,-0.012725605,0.003232979
1825,-3625,0,1.0326138,-0.059624016,0.012494494,-0.012245119,-0.010866665,0.006265082
1875,-3625,0,1.020509,-0.067412674,0.00767477,-0.015719716,-0.007418356,0.008603876
1925,-3625,0,1.007135,-0.069772109,0.001834521,-0.01737006,-0.00286518,0.009942332
1975,-3625,0,0.99414957,-0.066337839,-0.004347686,-0.016862961,0.002138596,0.010113603
2025,-3625,0,0.98322666,-0.057565108,-0.010067977,-0.014138534,0.006894294,0.009079753
2075,-3625,0,0.9758082,-0.044701263,-0.014501803,-0.009455461,0.01074755,0.006908459
2125,-3625,0,0.97287565,-0.029626366,-0.01693281,-0.003388802,0.013135713,0.003772372
2175,-3625,0,0.97477794,-0.014591729,-0.016886899,0.003223664,0.013630013,-1.44E-05
2225,-3625,0,0.98114514,-0.001895457,-0.014247779,0.009387007,0.012006043,-0.003956323
2275,-3625,0,0.99089575,0.006467414,-0.009323699,0.014097065,0.008341306,-0.007390186
2325,-3625,0,1.0023541,0.009138286,-0.002844417,0.016512334,0.003099888,-0.009592902
2375,-3625,0,1.0134835,0.005668587,0.004126931,0.016124029,-0.002867288,-0.009974053
2425,-3625,0,1.0222172,-0.003340776,0.010360293,0.01288927,-0.008446372,-0.008291654
2475,-3625,0,1.0268598,-0.016271429,0.01468314,0.007293101,-0.012502296,-0.004793473
2525,-3625,0,1.0264701,-0.030733904,0.016218942,0.000311276,-0.014167435,-0.00021328
2575,-3625,0,1.0211333,-0.044008691,0.014592289,-0.006736179,-0.013078997,0.004388594
2625,-3625,0,1.0120313,-0.053599872,0.010049105,-0.012426679,-0.009482699,0.007893708
2675,-3625,0,1.0012546,-0.057783589,0.003457261,-0.015531778,-0.00417645,0.009412374
2725,-3625,0,0.99136561,-0.056019675,-0.003836015,-0.015318119,0.001686241,0.008511732
2775,-3625,0,0.98485577,-0.049018372,-0.010262906,-0.011713393,0.006858316,0.00529043
2825,-3625,0,0.98350859,-0.038668301,-0.01431782,-0.005453873,0.01022645,0.000419932
2875,-3625,0,0.98791009,-0.027561957,-0.015009185,0.002042587,0.01111937,-0.005007613
2925,-3625,0,0.99731547,-0.018324025,-0.012094068,0.008996882,0.009430911,-0.009716103
2975,-3625,0,1.0097638,-0.012984571,-0.006206294,0.013673453,0.005680893,-0.012516634
3025,-3625,0,1.0225213,-0.012463231,0.00123183,0.014835274,0.00093912,-0.012610672
3075,-3625,0,1.0327275,-0.016313333,0.008318434,0.012112468,-0.003404396,-0.009845777
3125,-3625,0,1.0381271,-0.022805316,0.013149818,0.006169598,-0.006000097,-0.004828711
3175,-3625,0,1.0376697,-0.029358761,0.014350908,-0.00140664,-0.005944686,0.001173047
3225,-3625,0,1.0318276,-0.033240981,0.011508407,-0.008498916,-0.003103445,0.006560727
3275,-3625,0,1.0224972,-0.032354232,0.005361583,-0.01304572,0.001786409,0.009884586
3325,-3625,0,1.0124712,-0.025899174,-0.002340679,-0.013662992,0.007301999,0.010322588
3375,-3625,0,1.0046027,-0.014685638,-0.009308945,-0.010107384,0.01177354,0.007978939
