x [nm],y [nm],z [nm],ExRe [V/m],ExIm [V/m],EyRe [V/m],EyIm [V/m],EzRe [V/m],EzIm [V/m]
-725,-2675,0,0.72829437,-0.052942522,0.017306523,-0.010514718,-0.025988273,0.008298859
-675,-2675,0,0.72037745,-0.077869132,0.016929982,-0.008858356,-0.026125014,0.006571943
-625,-2675,0,0.71443856,-0.10240078,0.016289849,-0.007414399,-0.025842547,0.005156641
-575,-2675,0,0.71013123,-0.12617341,0.015446533,-0.006173021,-0.025120433,0.003984102
-525,-2675,0,0.70708513,-0.14883775,0.01445397,-0.005113073,-0.023980279,0.002976768
-475,-2675,0,0.70512426,-0.17014259,0.013422856,-0.004234706,-0.022487128,0.002052894
-425,-2675,0,0.70406985,-0.18985611,0.012211153,-0.003445081,-0.020711802,0.001206129
-375,-2675,0,0.7035979,-0.20771432,0.010678816,-0.002686397,-0.018731249,0.000457993
-325,-2675,0,0.70351219,-0.22356591,0.009644746,-0.002225297,-0.016646884,-0.000270669
-275,-2675,0,0.70477247,-0.2376177,0.006916604,-0.001220972,-0.014444464,-0.00082673
-225,-2675,0,0.70515376,-0.24911168,0.005058667,-0.000656479,-0.012142168,-0.001191708
-175,-2675,0,0.70650357,-0.25860319,0.003452604,-0.000273393,-0.009600097,-0.001039549
-125,-2675,0,0.70721316,-0.26556811,0.000982397,0.000410394,-0.006982359,-0.000910006
-75,-2675,0,0.70850837,-0.27051562,0.000459196,0.000308531,-0.004249056,-0.000612598
-25,-2675,0,0.70877272,-0.2728163,0.000240623,6.81E-05,-0.001402989,-0.000151795
25,-2675,0,0.7087729,-0.27281597,-0.000240529,-6.82E-05,0.001402975,0.000151848
75,-2675,0,0.70850837,-0.2705161,-0.000459239,-0.000308545,0.004249117,0.000612562
125,-2675,0,0.70721316,-0.26556799,-0.00098247,-0.000410464,0.006982429,0.000910034
175,-2675,0,0.70650339,-0.25860327,-0.003452552,0.000273435,0.009600171,0.001039595
225,-2675,0,0.70515382,-0.24911132,-0.005058711,0.00065654,0.012142229,0.001191847
275,-2675,0,0.70477223,-0.23761754,-0.00691662,0.001221026,0.014444479,0.000826885
325,-2675,0,0.7035116,-0.22356606,-0.009644833,0.002225287,0.016646866,0.000270754
375,-2675,0,0.70359796,-0.20771368,-0.010678894,0.002686446,0.018731184,-0.000458026
425,-2675,0,0.70406997,-0.18985638,-0.01221117,0.003445128,0.020711847,-0.001206051
475,-2675,0,0.70512402,-0.17014261,-0.013422825,0.004234755,0.02248707,-0.002052698
525,-2675,0,0.70708507,-0.14883733,-0.014453918,0.005113054,0.023980252,-0.002976698
575,-2675,0,0.71013081,-0.12617323,-0.015446548,0.006172998,0.025120646,-0.003984132
625,-2675,0,0.71443856,-0.10240083,-0.016289856,0.007414336,0.025842464,-0.005156538
675,-2675,0,0.72037721,-0.077869073,-0.016929992,0.00885834,0.02612514,-0.006571921
725,-2675,0,0.72829461,-0.052942358,-0.01730657,0.010514679,0.025988394,-0.008298887
775,-2675,0,0.73854321,-0.028020503,-0.017351255,0.012370432,0.025484005,-0.010371268
825,-2675,0,0.75141817,-0.003522299,-0.017005088,0.014393946,0.024676811,-0.012766029
875,-2675,0,0.7671119,0.020112943,-0.016216345,0.016533311,0.02362152,-0.015397904
925,-2675,0,0.78568584,0.042428363,-0.014943684,0.018719677,0.022343298,-0.018127695
975,-2675,0,0.80705261,0.062939063,-0.013156403,0.020867774,0.020824417,-0.020784605
1025,-2675,0,0.83097303,0.081128091,-0.010835427,0.02287405,0.019005336,-0.023196124
1075,-2675,0,0.85706627,0.096446969,-0.007976849,0.024614442,0.016793728,-0.025217973
1125,-2675,0,0.88481939,0.10833067,-0.004600442,0.025944855,0.014084662,-0.0267535
1175,-2675,0,0.91360575,0.1162245,-0.000760625,0.026707763,0.010784785,-0.027756944
1225,-2675,0,0.94270563,0.11963486,0.003442649,0.026746728,0.006839611,-0.028220972
1275,-2675,0,0.97131854,0.11818464,0.007858791,0.025925785,0.002258647,-0.028148461
1325,-2675,0,0.9985956,0.11168233,0.012287048,0.024152488,-0.00286485,-0.027525237
1375,-2675,0,1.0236616,0.10017886,0.016486302,0.021394905,-0.008341732,-0.026296258
1425,-2675,0,1.0456579,0.084012717,0.020194391,0.017692797,-0.013889275,-0.024361493
1475,-2675,0,1.063787,0.063830629,0.023149138,0.013159525,-0.019144461,-0.021594737
1525,-2675,0,1.0773593,0.040574629,0.025113102,0.00797441,-0.023694141,-0.017879099
1575,-2675,0,1.0858483,0.015441332,0.025895398,0.002372606,-0.027115602,-0.013159078
1625,-2675,0,1.0889405,-0.010193359,0.025369581,-0.003366593,-0.029026471,-0.00748749
1675,-2675,0,1.0865779,-0.034868732,0.023488112,-0.008931963,-0.029133681,-0.001061743
1725,-2675,0,1.0789914,-0.057144653,0.02029201,-0.013992881,-0.027276743,0.00576433
1775,-2675,0,1.0667169,-0.075716615,0.01591523,-0.018215731,-0.023459248,0.012496112
1825,-2675,0,1.050597,-0.089516938,0.010583792,-0.021284729,-0.017865144,0.018543433
1875,-2675,0,1.0317479,-0.097798511,0.004609282,-0.022929948,-0.010858038,0.023284253
1925,-2675,0,1.011513,-0.10020531,-0.001626287,-0.022958755,-0.002966043,0.026143536
1975,-2675,0,0.99137986,-0.096803561,-0.007690554,-0.0212854,0.005146237,0.02667791
2025,-2675,0,0.97288096,-0.088100076,-0.013127849,-0.017954659,0.012722583,0.024652807
2075,-2675,0,0.9574694,-0.0750155,-0.01748842,-0.013154698,0.018975548,0.020107171
2125,-2675,0,0.94638491,-0.058843296,-0.020362493,-0.007217517,0.023168081,0.013393383
2175,-2675,0,0.94052637,-0.041167226,-0.02141764,-0.000607194,0.024709363,0.005179454
2225,-2675,0,0.94033217,-0.023750383,-0.0204386,0.006102836,0.023262199,-0.003595319
2275,-2675,0,0.94569218,-0.008388311,-0.017373122,0.012264067,0.018839929,-0.011818945
2325,-2675,0,0.95590973,0.003260262,-0.012375669,0.017201979,0.011870355,-0.018355433
2375,-2675,0,0.96972328,0.009868145,-0.005841437,0.020281531,0.003199493,-0.022227194
2425,-2675,0,0.98540258,0.010628827,0.001582283,0.020991096,-0.00598275,-0.022803385
2475,-2675,0,1.0009274,0.005417075,0.009024119,0.019040698,-0.014299382,-0.019950695
2525,-2675,0,1.014235,-0.005119219,0.015469075,0.014457833,-0.02041021,-0.014110735
2575,-2675,0,1.0235157,-0.019559376,0.019893203,0.007662035,-0.02326088,-0.006270513
2625,-2675,0,1.0275131,-0.035841215,0.021442145,-0.000516249,-0.022307333,0.002181786
2675,-2675,0,1.0257783,-0.051514365,0.019624494,-0.008892434,-0.017660728,0.009698788
2725,-2675,0,1.0188302,-0.064116716,0.014484531,-0.016089248,-0.010109747,0.014882362
2775,-2675,0,1.0080914,-0.071535818,0.006648139,-0.020746876,-0.000972398,0.016734704
2825,-2675,0,0.99577492,-0.072479673,-0.002615267,-0.021789076,0.008053687,0.014901587
2875,-2675,0,0.984487,-0.066794813,-0.011619155,-0.018774616,0.015309162,0.009806857
2925,-2675,0,0.97670269,-0.055499658,-0.018567028,-0.012033052,0.019493423,0.002536689
2975,-2675,0,0.97426337,-0.040673222,-0.021920025,-0.002715338,0.019931473,-0.005356696
3025,-2675,0,0.9779408,-0.025081802,-0.02077795,0.007357301,0.016724432,-0.01217425
3075,-2675,0,0.98719418,-0.011624364,-0.015163445,0.016032899,0.010737065,-0.016431239
3125,-2675,0,1.0002104,-0.002701179,-0.006121226,0.021301972,0.003418275,-0.017183552
3175,-2675,0,1.0142423,0.000346096,0.004424969,0.02180109,-0.003509215,-0.014245116
3225,-2675,0,1.0261972,-0.002416024,0.014058209,0.017217414,-0.008430937,-0.008241952
3275,-2675,0,1.0333537,-0.009485397,0.020428661,0.008468803,-0.01020803,-0.000485474
3325,-2675,0,1.0340362,-0.018252349,0.021861225,-0.002422123,-0.008446386,0.007318873
3375,-2675,0,1.0280536,-0.025630439,0.01784911,-0.012766001,-0.003600944,0.013466096
3425,-2675,0,1.0167886,-0.02884328,0.009279868,-0.019872878,0.003120506,0.016660726
3475,-2675,0,1.0028647,-0.026158774,-0.001702032,-0.021775028,0.010038228,0.016337052
3525,-2675,0,0.98949683,-0.017388567,-0.012169824,-0.017817959,0.01539521,0.012820848
3575,-2675,0,0.97955066,-0.004066829,-0.01924088,-0.009028668,0.017855795,0.007304021
3625,-2675,0,0.9747321,0.011071979,-0.020907966,0.002208082,0.016836423,0.001479066
3675,-2675,0,0.97474831,0.023405857,-0.016647425,0.012735497,0.012669347,-0.00287924
-3675,-2625,0,0.97120303,0.016526686,0.020145738,-0.005412054,-0.016095258,-0.000397954
-3625,-2625,0,0.97483557,0.003322668,0.020083804,0.00595033,-0.018091323,-0.006131525
-3575,-2625,0,0.98380482,-0.010609573,0.014249444,0.015696399,-0.016472304,-0.012078627
-3525,-2625,0,0.99674964,-0.02061257,0.004351321,0.021091711,-0.011608575,-0.016373497
-3475,-2625,0,1.0110306,-0.024824651,-0.006819227,0.02070065,-0.004742296,-0.017593218
-3425,-2625,0,1.0234014,-0.022954898,-0.016188223,0.014696172,0.002341881,-0.01511151
-3375,-2625,0,1.0309787,-0.016456008,-0.021301856,0.004831304,0.007797241,-0.0093269
-3325,-2625,0,1.0320352,-0.007977107,-0.020951658,-0.006231547,0.010220249,-0.00148138
-3275,-2625,0,1.0264157,-0.000646341,-0.015379651,-0.015660562,0.008975659,0.006664123
-3225,-2625,0,1.015542,0.002749304,-0.006116326,-0.021179821,0.004336698,0.013268023
-3175,-2625,0,1.0020266,0.000457898,0.004497018,-0.021595249,-0.002597549,0.016850159
-3125,-2625,0,0.98899931,-0.007831216,0.01394065,-0.01699895,-0.01017636,0.016632421
-3075,-2625,0,0.97935897,-0.020956358,0.020125983,-0.008638753,-0.016587291,0.012701133
-3025,-2625,0,0.97511882,-0.036595963,0.02183757,0.001474598,-0.020266952,0.005968637
-2975,-2625,0,0.97700822,-0.051833317,0.018921066,0.011094184,-0.020241663,-0.002047753
-2925,-2625,0,0.98438156,-0.063804343,0.012209804,0.018253621,-0.016327726,-0.009568594
-2875,-2625,0,0.9954412,-0.070296012,0.00324273,0.021656942,-0.00915784,-0.014937884
-2825,-2625,0,1.0076777,-0.070156775,-0.00613116,0.020869626,-3.56E-05,-0.016967501
-2775,-2625,0,1.018416,-0.063463487,-0.014156036,0.016300734,0.009341459,-0.015171647
-2725,-2625,0,1.0253204,-0.051421784,-0.019480623,0.009009166,0.017217411,-0.009836614
-2675,-2625,0,1.0268505,-0.036128096,-0.02137807,0.00045853,0.022125442,-0.001997889
-2625,-2625,0,1.022503,-0.020125549,-0.019809179,-0.0078848,0.023229819,0.006861066
-2575,-2625,0,1.0127306,-0.005925424,-0.015260851,-0.014764977,0.020362472,0.015094182
-2525,-2625,0,0.99886107,0.00434402,-0.008623423,-0.019303197,0.014068969,0.021191994
-2475,-2625,0,0.98281288,0.009223606,-0.000976026,-0.02107181,0.005461074,0.024064075
-2425,-2625,0,0.96677125,0.008061316,0.006605649,-0.020070544,-0.004017874,0.023212647
-2375,-2625,0,0.95286906,0.00102533,0.013197888,-0.016641475,-0.012869266,0.018780584
-2325,-2625,0,0.94292015,-0.010998789,0.018117484,-0.011355111,-0.019794518,0.011478944
-2275,-2625,0,0.93822545,-0.026579715,0.020956978,-0.004898983,-0.0238875,0.002418716
-2225,-2625,0,0.93947011,-0.043947887,0.021572184,0.002014987,-0.024729168,-0.007103832
-2175,-2625,0,0.94669688,-0.061209507,0.020044919,0.008716729,-0.022385417,-0.01582785
-2125,-2625,0,0.95934862,-0.076535702,0.016633734,0.014622,-0.017326446,-0.022707108
-2075,-2625,0,0.97636628,-0.088321596,0.01172201,0.019260487,-0.010295969,-0.027028006
-2025,-2625,0,0.99631393,-0.09530092,0.005772525,0.022294328,-0.002167338,-0.028458381
-1975,-2625,0,1.0175329,-0.096627071,-0.000714347,0.023530837,0.006183839,-0.027032301
-1925,-2625,0,1.0382891,-0.091911629,-0.007237656,0.022926994,0.013976989,-0.023089871
-1875,-2625,0,1.0569214,-0.081230924,-0.013328644,0.020585505,0.020583626,-0.017190235
-1825,-2625,0,1.0719634,-0.065101869,-0.018581145,0.016735364,0.025554154,-0.010015851
-1775,-2625,0,1.0822399,-0.044432472,-0.022673707,0.011703464,0.028620325,-0.002280409
-1725,-2625,0,1.0869298,-0.020448867,-0.025386371,0.0058762,0.029683957,0.00535312
-1675,-2625,0,1.085593,0.005398866,-0.026607657,-0.000339034,0.028799726,0.012335974
-1625,-2625,0,1.0781643,0.031546712,-0.026332334,-0.006549763,0.026153576,0.01827595
-1575,-2625,0,1.0649233,0.056422632,-0.024653822,-0.012403675,0.022036584,0.022956993
-1525,-2625,0,1.0464358,0.078564376,-0.021749146,-0.01760726,0.016814385,0.026332263
-1475,-2625,0,1.0234921,0.096713111,-0.017860971,-0.021935098,0.010892119,0.028492678
-1425,-2625,0,0.99703169,0.10989508,-0.013274908,-0.025235958,0.004675311,0.029621087
-1375,-2625,0,0.96807218,0.11746981,-0.00829705,-0.027435087,-0.00146524,0.02993539
-1325,-2625,0,0.93764508,0.11914576,-0.003226419,-0.028534297,-0.007224754,0.029636502
-1275,-2625,0,0.90674108,0.11496635,0.001668595,-0.02860707,-0.012385566,0.028872283
-1225,-2625,0,0.87626839,0.10525919,0.006170073,-0.027787173,-0.016824432,0.027722908
-1175,-2625,0,0.84702438,0.090568379,0.010123897,-0.026250456,-0.020509314,0.026208462
-1125,-2625,0,0.81968141,0.071577847,0.013443023,-0.024193428,-0.023484664,0.024317607
-1075,-2625,0,0.79478192,0.049029112,0.016099688,-0.021809496,-0.025847334,0.022041045
-1025,-2625,0,0.77273512,0.023657672,0.018111637,-0.019270729,-0.027721036,0.019403433
-975,-2625,0,0.75382274,-0.003853645,0.019525599,-0.016718592,-0.029227767,0.016481569
-925,-2625,0,0.73819435,-0.03290021,0.020403277,-0.014260257,-0.030464221,0.013402725
-875,-2625,0,0.72586852,-0.062956713,0.020811029,-0.011974161,-0.031484928,0.010326982
-825,-2625,0,0.7167365,-0.093568966,0.020806273,-0.009911893,-0.032295018,0.007419161
-775,-2625,0,0.7105577,-0.12432709,0.020466011,-0.008113131,-0.032856803,0.004813361
-725,-2625,0,0.70701224,-0.15486695,0.019827761,-0.006586099,-0.033101555,0.0025958
-675,-2625,0,0.70567125,-0.18482573,0.018923528,-0.005312524,-0.0329521,0.000795578
-625,-2625,0,0.70616555,-0.21389872,0.018307639,-0.004463648,-0.032379277,-0.000692357
-575,-2625,0,0.70789492,-0.24172209,0.013614894,-0.002287361,-0.031346656,-0.001899197
-525,-2625,0,0.70814282,-0.26706216,0.004527635,0.001394808,-0.029387597,-0.001674323
-475,-2625,0,0.70943284,-0.29075462,-3.41E-05,0.003194358,-0.026639875,-0.000367295
-425,-2625,0,0.71096945,-0.31235188,-0.000597267,0.003335527,-0.023743749,0.000592304
-375,-2625,0,0.71186042,-0.33138329,-0.000848578,0.003255344,-0.020862259,0.001090477
-325,-2625,0,0.71223694,-0.34782854,-0.000551736,0.002866849,-0.018016268,0.001319614
-275,-2625,0,0.71208131,-0.36164224,-0.000481725,0.002511205,-0.015279142,0.001245082
-225,-2625,0,0.71218133,-0.37316144,-0.000433179,0.002107449,-0.012592333,0.001034579
-175,-2625,0,0.7121653,-0.38224381,-0.000388601,0.001673548,-0.009916095,0.000749321
-125,-2625,0,0.71225929,-0.3890357,-0.000229989,0.001168081,-0.007164467,0.000514844
-75,-2625,0,0.71242309,-0.39357173,-0.000149225,0.000699531,-0.004340857,0.000294939
-25,-2625,0,0.71249574,-0.39582345,-4.67E-05,0.000230806,-0.001455051,9.59E-05
25,-2625,0,0.71249586,-0.39582294,4.68E-05,-0.000230813,0.001454977,-9.59E-05
75,-2625,0,0.71242315,-0.39357167,0.000149193,-0.000699504,0.004340814,-0.000295021
125,-2625,0,0.71225971,-0.38903564,0.000230047,-0.001168185,0.007164532,-0.000514823
175,-2625,0,0.71216565,-0.3822436,0.000388637,-0.001673497,0.009916134,-0.000749429
225,-2625,0,0.71218169,-0.37316138,0.000433157,-0.002107518,0.012592396,-0.001034707
275,-2625,0,0.71208119,-0.36164227,0.00048165,-0.002511222,0.015279101,-0.001245196
325,-2625,0,0.71223712,-0.34782869,0.000551595,-0.002866882,0.01801632,-0.001319625
375,-2625,0,0.71186048,-0.33138335,0.000848542,-0.003255258,0.020862214,-0.001090366
425,-2625,0,0.71096933,-0.31235206,0.000597276,-0.003335469,0.023743827,-0.000592331
475,-2625,0,0.7094326,-0.29075417,3.42E-05,-0.003194326,0.026639901,0.000367363
525,-2625,0,0.7081424,-0.26706234,-0.004527586,-0.001394743,0.029387705,0.001674354
575,-2625,0,0.70789474,-0.24172184,-0.013614904,0.002287386,0.031346858,0.00189908
625,-2625,0,0.70616525,-0.21389878,-0.01830765,0.004463598,0.032379184,0.000692413
675,-2625,0,0.70567131,-0.1848257,-0.018923499,0.005312476,0.032952197,-0.000795512
725,-2625,0,0.7070123,-0.15486693,-0.019827824,0.006586086,0.033101346,-0.002595814
775,-2625,0,0.71055758,-0.12432728,-0.020465955,0.008113098,0.032856777,-0.004813466
825,-2625,0,0.71673626,-0.093568943,-0.020806279,0.009911872,0.03229503,-0.007419222
875,-2625,0,0.72586852,-0.062956929,-0.020810951,0.011974126,0.031484783,-0.010327025
925,-2625,0,0.73819453,-0.032899894,-0.020403203,0.014260264,0.030464133,-0.013402632
975,-2625,0,0.75382257,-0.003853522,-0.019525615,0.016718617,0.029227763,-0.016481493
1025,-2625,0,0.7727356,0.023657996,-0.018111633,0.019270731,0.02772109,-0.019403486
1075,-2625,0,0.79478157,0.04902894,-0.016099747,0.021809395,0.025847491,-0.022041101
1125,-2625,0,0.81968176,0.071577981,-0.013443097,0.024193347,0.023484604,-0.024317563
1175,-2625,0,0.84702432,0.090568587,-0.010123866,0.026250478,0.020509347,-0.026208367
1225,-2625,0,0.87626815,0.10525887,-0.006170054,0.027787164,0.016824527,-0.027722847
1275,-2625,0,0.90674132,0.11496618,-0.001668627,0.028607031,0.012385583,-0.028872248
1325,-2625,0,0.9376452,0.11914591,0.003226405,0.028534321,0.00722468,-0.029636458
1375,-2625,0,0.96807218,0.11746984,0.008297065,0.027435064,0.001465126,-0.029935306
1425,-2625,0,0.99703169,0.10989505,0.013274978,0.025235981,-0.004675297,-0.029621035
1475,-2625,0,1.0234922,0.096713156,0.017860953,0.021935057,-0.01089199,-0.028492641
1525,-2625,0,1.0464357,0.078564428,0.021749079,0.017607242,-0.0168145,-0.026332028
1575,-2625,0,1.0649235,0.056422774,0.024653755,0.012403635,-0.022036657,-0.022957189
1625,-2625,0,1.078164,0.031546973,0.026332267,0.006549802,-0.026153494,-0.018276026
1675,-2625,0,1.0855931,0.00539944,0.026607588,0.000339049,-0.028799802,-0.01233591
1725,-2625,0,1.0869298,-0.020449121,0.025386509,-0.005876209,-0.029683994,-0.005353015
1775,-2625,0,1.0822399,-0.044432811,0.022673719,-0.011703502,-0.028620239,0.002280413
1825,-2625,0,1.0719635,-0.065101489,0.018581035,-0.016735338,-0.025554117,0.010015892
1875,-2625,0,1.056921,-0.081230663,0.013328584,-0.020585513,-0.020583607,0.017190259
1925,-2625,0,1.0382893,-0.091911688,0.007237597,-0.022927038,-0.013976924,0.023089867
1975,-2625,0,1.0175328,-0.096627221,0.000714425,-0.023530815,-0.006183805,0.027032461
2025,-2625,0,0.99631411,-0.095300645,-0.005772576,-0.022294378,0.002167337,0.028458349
2075,-2625,0,0.97636652,-0.08832141,-0.011722093,-0.019260561,0.01029581,0.02702795
2125,-2625,0,0.95934874,-0.076535545,-0.016633686,-0.01462198,0.01732628,0.022706877
2175,-2625,0,0.94669682,-0.061209571,-0.020044969,-0.008716702,0.022385387,0.015827881
2225,-2625,0,0.93947005,-0.043947916,-0.021572154,-0.002014979,0.02472906,0.007104027
2275,-2625,0,0.93822575,-0.026579484,-0.020956986,0.004898961,0.023887457,-0.00241874
2325,-2625,0,0.94291997,-0.010998897,-0.018117519,0.011355093,0.01979465,-0.011478774
2375,-2625,0,0.95286918,0.001025122,-0.013197856,0.01664146,0.012869235,-0.018780712
2425,-2625,0,0.96677136,0.008061461,-0.006605699,0.02007054,0.004018014,-0.023212699
2475,-2625,0,0.9828127,0.009223603,0.000975964,0.021071771,-0.005461117,-0.024064217
2525,-2625,0,0.99886096,0.004344169,0.008623468,0.01930318,-0.014068989,-0.021191936
2575,-2625,0,1.0127306,-0.005925015,0.015260881,0.014764998,-0.020362597,-0.015094234
2625,-2625,0,1.0225034,-0.020125467,0.019809172,0.007884803,-0.023229616,-0.006861014
2675,-2625,0,1.0268509,-0.036128055,0.021378146,-0.000458479,-0.022125579,0.00199784
2725,-2625,0,1.0253202,-0.051421791,0.019480608,-0.009009143,-0.017217249,0.009836681
2775,-2625,0,1.0184159,-0.063463315,0.014156086,-0.016300784,-0.009341417,0.015171632
2825,-2625,0,1.0076784,-0.070157073,0.006131086,-0.020869654,3.57E-05,0.0169676
2875,-2625,0,0.99544185,-0.07029634,-0.003242721,-0.021656986,0.009157908,0.014937965
2925,-2625,0,0.98438144,-0.063804291,-0.012209782,-0.018253684,0.016327778,0.009568656
2975,-2625,0,0.97700828,-0.051833309,-0.018921064,-0.011094198,0.020241626,0.002047776
3025,-2625,0,0.97511905,-0.03659619,-0.021837592,-0.001474579,0.020266967,-0.005968648
3075,-2625,0,0.97935873,-0.020956026,-0.020125996,0.008638755,0.016587343,-0.012701154
3125,-2625,0,0.98899931,-0.007831197,-0.013940617,0.01699895,0.010176402,-0.016632419
3175,-2625,0,1.002026,0.000458001,-0.004497008,0.021595251,0.002597515,-0.016850155
3225,-2625,0,1.0155419,0.002749065,0.006116348,0.021179808,-0.004336698,-0.013268016
3275,-2625,0,1.0264159,-0.000646625,0.01537968,0.015660541,-0.008975592,-0.006664142
3325,-2625,0,1.0320357,-0.007977432,0.020951647,0.006231548,-0.010220258,0.00148154
3375,-2625,0,1.0309783,-0.016455626,0.021301849,-0.004831292,-0.007797285,0.009327021
3425,-2625,0,1.0234011,-0.022955138,0.016188176,-0.014696172,-0.002341776,0.01511139
3475,-2625,0,1.0110301,-0.024824794,0.006819267,-0.020700669,0.004742377,0.017593194
3525,-2625,0,0.9967497,-0.020612879,-0.004351403,-0.021091638,0.011608543,0.016373454
3575,-2625,0,0.98380518,-0.010609738,-0.014249425,-0.015696397,0.016472297,0.012078537
3625,-2625,0,0.97483492,0.003322722,-0.020083807,-0.005950342,0.018091233,0.006131569
3675,-2625,0,0.97120297,0.016526951,-0.020145701,0.005412049,0.016095279,0.000397954
-3675,-2575,0,0.97081435,0.009314244,0.020572718,0.002572928,-0.018027309,-0.004716413
-3625,-2575,0,0.97804105,-0.003268225,0.016253663,0.013057762,-0.017453054,-0.010941097
-3575,-2575,0,0.99028343,-0.014502401,0.007191035,0.019860504,-0.01329319,-0.016010892
-3525,-2575,0,1.0046643,-0.020327894,-0.003983941,0.02108738,-0.006623146,-0.01824042
-3475,-2575,0,1.0180272,-0.020029025,-0.014128799,0.016472699,0.000788841,-0.016716784
-3425,-2575,0,1.0272565,-0.014589855,-0.020457808,0.007359187,0.006947741,-0.011526092
-3375,-2575,0,1.0302472,-0.006484608,-0.021375015,-0.003681201,0.010201629,-0.003792133
-3325,-2575,0,1.0264404,0.001147489,-0.016794086,-0.013717067,0.009673847,0.004704882
-3275,-2575,0,1.0169246,0.005334576,-0.008039458,-0.020227097,0.005457049,0.011985352
-3225,-2575,0,1.0041268,0.004034259,0.002591387,-0.021710219,-0.001427659,0.016364129
-3175,-2575,0,0.99116981,-0.003366984,0.012478247,-0.017982859,-0.00929941,0.016855463
-3125,-2575,0,0.98109472,-0.015945107,0.019343082,-0.010116538,-0.016233109,0.013393087
-3075,-2575,0,0.9761461,-0.031503059,0.021760482,-7.37E-05,-0.020513767,0.006822134
-3025,-2575,0,0.97729439,-0.047122445,0.01940562,0.009829526,-0.021022467,-0.001317647
-2975,-2575,0,0.9840883,-0.059841372,0.013016544,0.017481439,-0.017470732,-0.009155775
-2925,-2575,0,0.99482739,-0.067288674,0.0041194,0.021416292,-0.010443131,-0.014909841
-2875,-2575,0,1.0070024,-0.068149552,-0.005382167,0.021055324,-0.001252315,-0.017265694
-2825,-2575,0,1.0178573,-0.062366448,-0.013641527,0.016722241,0.008350763,-0.015641114
-2775,-2575,0,1.0249603,-0.051079582,-0.019225448,0.009465488,0.016542215,-0.010284814
-2725,-2575,0,1.0266198,-0.036339588,-0.021316044,0.00076103,0.021770535,-0.002198339
-2675,-2575,0,1.02221,-0.020711457,-0.019811643,-0.007792502,0.023074906,0.007035037
-2625,-2575,0,1.0122175,-0.006777406,-0.015227147,-0.01485669,0.020279944,0.015673611
-2575,-2575,0,0.99798954,0.003271435,-0.00846849,-0.019479277,0.013911042,0.022101654
-2525,-2575,0,0.9815287,0.007925212,-0.000660847,-0.021193847,0.005116401,0.025124691
-2475,-2575,0,0.96513283,0.00651646,0.007066158,-0.02000346,-0.004583887,0.024173897
-2425,-2575,0,0.95104861,-0.000769433,0.013738593,-0.016289271,-0.013590833,0.01937633
-2375,-2575,0,0.94118333,-0.012992341,0.018636685,-0.010682177,-0.020506777,0.011489447
-2325,-2575,0,0.93689078,-0.028638225,0.02133235,-0.003934383,-0.024353918,0.001728216
-2275,-2575,0,0.9388622,-0.045845192,0.021679297,0.003188304,-0.024695903,-0.00847224
-2225,-2575,0,0.94709343,-0.062628873,0.019776022,0.009980777,-0.021645673,-0.017704692
-2175,-2575,0,0.96093214,-0.077092938,0.015911929,0.015843019,-0.015779931,-0.02480418
-2125,-2575,0,0.97917986,-0.08760339,0.01051461,0.020302922,-0.00798643,-0.02899068
-2075,-2575,0,1.0002316,-0.092913993,0.004097873,0.023028437,0.000712771,-0.029930187
-2025,-2575,0,1.0222423,-0.092250004,-0.002782698,0.023835577,0.009325855,-0.027715463
-1975,-2575,0,1.043293,-0.085344747,-0.009572796,0.022692103,0.017013257,-0.022788128
-1925,-2575,0,1.0615585,-0.072434857,-0.015758295,0.019717392,0.023157435,-0.015827928
-1875,-2575,0,1.0754493,-0.054222159,-0.020900361,0.015169727,0.02738185,-0.007632471
-1825,-2575,0,1.0837301,-0.031802211,-0.024664085,0.009421169,0.029530128,0.000992238
-1775,-2575,0,1.0855923,-0.006575152,-0.026837442,0.002918368,0.029625468,0.009319332
-1725,-2575,0,1.0806885,0.019860525,-0.027338643,-0.003862982,0.027824322,0.016760694
-1675,-2575,0,1.0691189,0.04582607,-0.026210487,-0.010465421,0.024375102,0.022905089
-1625,-2575,0,1.0513887,0.069678053,-0.023605529,-0.016488329,0.019586712,0.027530082
-1575,-2575,0,1.0283289,0.089914262,-0.019763818,-0.021615235,0.01380499,0.030592861
-1525,-2575,0,1.0010049,0.10527164,-0.014986866,-0.025627149,0.007393334,0.032203607
-1475,-2575,0,0.97062111,0.11479911,-0.009610422,-0.028405735,0.000711818,0.03258235
-1425,-2575,0,0.93842298,0.11790467,-0.003977594,-0.029926158,-0.005901726,0.032005928
-1375,-2575,0,0.90561998,0.11436881,0.00158695,-0.030248534,-0.012155185,0.030753098
-1325,-2575,0,0.87331742,0.10433125,0.006800979,-0.029503241,-0.017821712,0.029057756
-1275,-2575,0,0.84247422,0.088240311,0.011443223,-0.02787558,-0.022753675,0.0270773
-1225,-2575,0,0.81387138,0.066785455,0.015366565,-0.025585961,-0.0268877,0.024885384
-1175,-2575,0,0.7881164,0.040805265,0.018501436,-0.022867044,-0.030240398,0.022485482
-1125,-2575,0,0.76563931,0.011200584,0.020850021,-0.019941624,-0.032892764,0.019842478
-1075,-2575,0,0.74671698,-0.021145508,0.022470538,-0.017004004,-0.034967408,0.01692236
