250.00	250.00	5.9336E-15	2.4477E-16
255.00	255.00	5.9466E-15	2.4310E-16
260.00	260.00	5.9031E-15	2.3897E-16
265.00	265.00	5.8274E-15	2.3219E-16
270.00	270.00	5.7214E-15	2.2352E-16
275.00	275.00	5.5725E-15	2.1261E-16
280.00	280.00	5.4370E-15	2.0064E-16
285.00	285.00	5.3061E-15	1.8888E-16
290.00	290.00	5.1987E-15	1.7771E-16
295.00	295.00	5.0739E-15	1.6679E-16
300.00	300.00	4.9340E-15	1.5621E-16
305.00	305.00	4.8431E-15	1.4723E-16
310.00	310.00	4.7629E-15	1.3898E-16
315.00	315.00	4.6714E-15	1.3101E-16
320.00	320.00	4.5784E-15	1.2350E-16
325.00	325.00	4.5645E-15	1.1745E-16
330.00	330.00	4.5606E-15	1.1193E-16
335.00	335.00	4.5082E-15	1.0578E-16
340.00	340.00	4.4351E-15	9.9612E-17
345.00	345.00	4.3513E-15	9.3739E-17
350.00	350.00	4.2570E-15	8.8153E-17
355.00	355.00	4.1703E-15	8.3173E-17
360.00	360.00	4.1153E-15	7.9656E-17
365.00	365.00	4.0607E-15	7.6323E-17
370.00	370.00	4.0059E-15	7.3226E-17
375.00	375.00	3.9502E-15	7.0369E-17
380.00	380.00	3.8945E-15	6.7644E-17
385.00	385.00	3.8252E-15	6.4545E-17
390.00	390.00	3.7513E-15	6.1412E-17
395.00	395.00	3.6790E-15	5.8456E-17
400.00	400.00	3.6177E-15	5.5707E-17
405.00	405.00	3.5662E-15	5.3148E-17
410.00	410.00	3.5161E-15	5.0733E-17
415.00	415.00	3.4683E-15	4.8405E-17
420.00	420.00	3.4241E-15	4.6123E-17
425.00	425.00	3.3812E-15	4.3971E-17
430.00	430.00	3.3395E-15	4.1941E-17
435.00	435.00	3.3318E-15	4.0235E-17
440.00	440.00	3.3293E-15	3.8650E-17
445.00	445.00	3.3283E-15	3.7158E-17
450.00	450.00	3.3288E-15	3.5753E-17
455.00	455.00	3.3362E-15	3.4306E-17
460.00	460.00	3.3464E-15	3.2915E-17
465.00	465.00	3.3581E-15	3.1603E-17
470.00	470.00	3.3713E-15	3.0364E-17
475.00	475.00	3.4517E-15	3.0030E-17
480.00	480.00	3.5652E-15	3.0154E-17
485.00	485.00	3.6880E-15	3.0430E-17
490.00	490.00	3.8210E-15	3.0871E-17
495.00	495.00	3.9652E-15	3.1496E-17
500.00	500.00	4.1122E-15	3.3943E-17
505.00	505.00	4.2166E-15	3.6969E-17
510.00	510.00	4.2530E-15	4.0101E-17
515.00	515.00	4.1941E-15	4.3130E-17
520.00	520.00	4.0135E-15	4.5762E-17
525.00	525.00	3.6064E-15	4.4665E-17
530.00	530.00	3.1626E-15	4.2382E-17
535.00	535.00	2.7322E-15	3.9771E-17
540.00	540.00	2.3298E-15	3.6998E-17
545.00	545.00	1.9641E-15	3.4195E-17
550.00	550.00	1.6538E-15	3.1452E-17
555.00	555.00	1.4181E-15	2.8874E-17
560.00	560.00	1.2137E-15	2.6515E-17
565.00	565.00	1.0368E-15	2.4367E-17
570.00	570.00	8.8419E-16	2.2415E-17
575.00	575.00	7.5255E-16	2.0645E-17
580.00	580.00	6.3903E-16	1.9039E-17
585.00	585.00	5.5162E-16	1.7594E-17
590.00	590.00	4.8293E-16	1.6298E-17
595.00	595.00	4.2314E-16	1.5125E-17
600.00	600.00	3.7096E-16	1.4061E-17
605.00	605.00	3.2530E-16	1.3093E-17
610.00	610.00	2.8524E-16	1.2210E-17
615.00	615.00	2.5002E-16	1.1403E-17
620.00	620.00	2.2268E-16	1.0695E-17
625.00	625.00	2.0017E-16	1.0058E-17
630.00	630.00	1.7988E-16	9.4675E-18
635.00	635.00	1.6157E-16	8.9192E-18
640.00	640.00	1.4502E-16	8.4092E-18
645.00	645.00	1.3005E-16	7.9340E-18
650.00	650.00	1.1647E-16	7.4907E-18
655.00	655.00	1.0415E-16	7.0764E-18
660.00	660.00	9.3469E-17	6.6913E-18
665.00	665.00	8.8064E-17	6.3521E-18
670.00	670.00	8.3047E-17	6.0335E-18
675.00	675.00	7.8385E-17	5.7339E-18
680.00	680.00	7.4047E-17	5.4518E-18
685.00	685.00	7.0007E-17	5.1859E-18
690.00	690.00	6.6239E-17	4.9350E-18
695.00	695.00	6.2721E-17	4.6980E-18
700.00	700.00	5.9434E-17	4.4740E-18
705.00	705.00	5.6459E-17	4.2627E-18
710.00	710.00	5.4535E-17	4.0683E-18
715.00	715.00	5.2710E-17	3.8839E-18
720.00	720.00	5.0976E-17	3.7094E-18
725.00	725.00	4.9327E-17	3.5432E-18
730.00	730.00	4.7758E-17	3.3852E-18
735.00	735.00	4.6264E-17	3.2349E-18
740.00	740.00	4.4841E-17	3.0918E-18
745.00	745.00	4.3484E-17	2.9555E-18
750.00	750.00	4.2188E-17	2.8255E-18
755.00	755.00	4.0952E-17	2.7016E-18
760.00	760.00	3.9919E-17	2.5845E-18
765.00	765.00	3.8963E-17	2.4730E-18
770.00	770.00	3.8044E-17	2.3665E-18
775.00	775.00	3.7159E-17	2.2646E-18
780.00	780.00	3.6308E-17	2.1671E-18
785.00	785.00	3.5487E-17	2.0738E-18
790.00	790.00	3.4697E-17	1.9845E-18
795.00	795.00	3.3935E-17	1.8989E-18
800.00	800.00	3.3200E-17	1.8169E-18
805.00	805.00	3.2492E-17	1.7382E-18
810.00	810.00	3.1807E-17	1.6627E-18
815.00	815.00	3.1146E-17	1.5903E-18
820.00	820.00	3.0508E-17	1.5208E-18
825.00	825.00	2.9779E-17	1.4533E-18
830.00	830.00	2.9046E-17	1.3895E-18
835.00	835.00	2.8341E-17	1.3271E-18
840.00	840.00	2.7661E-17	1.2671E-18
845.00	845.00	2.7006E-17	1.2094E-18
850.00	850.00	2.6375E-17	1.1538E-18
855.00	855.00	2.5767E-17	1.1003E-18
860.00	860.00	2.5179E-17	1.0488E-18
865.00	865.00	2.4613E-17	9.9906E-19
870.00	870.00	2.4066E-17	9.5114E-19
875.00	875.00	2.3537E-17	9.0493E-19
880.00	880.00	2.3027E-17	8.6036E-19
885.00	885.00	2.2533E-17	8.1734E-19
890.00	890.00	2.2056E-17	7.7581E-19
895.00	895.00	2.1767E-17	7.3747E-19
900.00	900.00	2.1595E-17	7.0160E-19
905.00	905.00	2.1425E-17	6.6695E-19
910.00	910.00	2.1255E-17	6.3347E-19
915.00	915.00	2.1087E-17	6.0112E-19
920.00	920.00	2.0920E-17	5.6985E-19
925.00	925.00	2.0755E-17	5.3962E-19
930.00	930.00	2.0590E-17	5.1038E-19
935.00	935.00	2.0427E-17	4.8210E-19
940.00	940.00	2.0266E-17	4.5474E-19
945.00	945.00	2.0106E-17	4.2826E-19
950.00	950.00	1.9947E-17	4.0263E-19
955.00	955.00	1.9790E-17	3.7781E-19
960.00	960.00	1.9634E-17	3.5378E-19
965.00	965.00	1.9480E-17	3.3051E-19
970.00	970.00	1.9327E-17	3.0796E-19
975.00	975.00	1.9176E-17	2.8612E-19
980.00	980.00	1.9027E-17	2.6495E-19
985.00	985.00	1.8872E-17	2.4433E-19
990.00	990.00	1.8693E-17	2.2399E-19
995.00	995.00	1.8516E-17	2.0425E-19
1000.0	1000.0	1.8343E-17	1.8511E-19
1005.0	1005.0	1.8172E-17	1.6654E-19
1010.0	1010.0	1.8004E-17	1.4852E-19
1015.0	1015.0	1.7839E-17	1.3104E-19
1020.0	1020.0	1.7676E-17	1.1406E-19
1025.0	1025.0	1.7516E-17	9.7578E-20
1030.0	1030.0	1.7359E-17	8.1574E-20
1035.0	1035.0	1.7204E-17	6.6030E-20
1040.0	1040.0	1.7051E-17	5.0930E-20
1045.0	1045.0	1.6901E-17	3.6261E-20
1050.0	1050.0	1.6753E-17	2.2006E-20
1055.0	1055.0	1.6608E-17	8.1519E-21
1060.0	1060.0	1.6465E-17	-5.3147E-21
1065.0	1065.0	1.6324E-17	-1.8407E-20
1070.0	1070.0	1.6185E-17	-3.1137E-20
1075.0	1075.0	1.6048E-17	-4.3517E-20
1080.0	1080.0	1.5913E-17	-5.5558E-20
1085.0	1085.0	1.5781E-17	-6.7272E-20
