400.00	7.9913E-18
410.00	7.4836E-18
420.00	7.0716E-18
430.00	6.7238E-18
440.00	6.4079E-18
450.00	6.1036E-18
460.00	5.8147E-18
470.00	5.5562E-18
480.00	5.2987E-18
490.00	5.0760E-18
500.00	4.8849E-18
510.00	4.7538E-18
520.00	4.6294E-18
530.00	4.4918E-18
540.00	4.3625E-18
550.00	4.2479E-18
560.00	4.1203E-18
570.00	4.0153E-18
580.00	3.8951E-18
590.00	3.7871E-18
600.00	3.6826E-18
610.00	3.5784E-18
620.00	3.4815E-18
630.00	3.4402E-18
640.00	3.4099E-18
650.00	3.3614E-18
660.00	3.3156E-18
670.00	3.2701E-18
680.00	3.2309E-18
690.00	3.1856E-18
700.00	3.1706E-18
710.00	3.1541E-18
720.00	3.1269E-18
730.00	3.1089E-18
740.00	3.1410E-18
750.00	3.1624E-18
760.00	3.1860E-18
770.00	3.2043E-18
780.00	3.2431E-18
790.00	3.3260E-18
800.00	3.4109E-18
810.00	3.5071E-18
820.00	3.6027E-18
830.00	3.6085E-18
840.00	3.4226E-18
850.00	3.2360E-18
860.00	3.0469E-18
870.00	2.8483E-18
880.00	2.6495E-18
890.00	2.4372E-18
900.00	2.2104E-18
910.00	2.0064E-18
920.00	1.8044E-18
930.00	1.6190E-18
940.00	1.4493E-18
950.00	1.2898E-18
960.00	1.1804E-18
970.00	1.0990E-18
980.00	1.0206E-18
990.00	9.5326E-19
1000.0	8.8460E-19
