830.00	830.00	2.9049E-17	6.7321E-18
835.00	835.00	2.8350E-17	1.4953E-18
840.00	840.00	2.7643E-17	9.2248E-19
845.00	845.00	2.6995E-17	4.2417E-18
850.00	850.00	2.6357E-17	1.7974E-18
855.00	855.00	2.5746E-17	2.4516E-18
860.00	860.00	2.5169E-17	-1.2153E-19
865.00	865.00	2.4591E-17	4.7487E-18
870.00	870.00	2.4061E-17	2.4008E-18
875.00	875.00	2.3516E-17	-8.2300E-21
880.00	880.00	2.3014E-17	3.7284E-18
885.00	885.00	2.2514E-17	2.7447E-18
890.00	890.00	2.2068E-17	1.9915E-18
895.00	895.00	2.1754E-17	2.0552E-18
900.00	900.00	2.1588E-17	-1.9027E-18
905.00	905.00	2.1420E-17	4.1834E-19
910.00	910.00	2.1235E-17	1.3761E-18
915.00	915.00	2.1079E-17	-1.3705E-18
920.00	920.00	2.0908E-17	-2.3888E-18
925.00	925.00	2.0746E-17	3.4741E-18
930.00	930.00	2.0583E-17	2.8348E-18
935.00	935.00	2.0425E-17	2.0519E-18
940.00	940.00	2.0253E-17	2.0870E-18
945.00	945.00	2.0104E-17	4.1337E-19
950.00	950.00	1.9933E-17	6.9842E-18
955.00	955.00	1.9780E-17	1.6639E-18
960.00	960.00	1.9632E-17	1.2116E-18
965.00	965.00	1.9470E-17	1.6362E-18
970.00	970.00	1.9322E-17	-8.8087E-19
975.00	975.00	1.9174E-17	8.1165E-19
980.00	980.00	1.9024E-17	4.1547E-18
985.00	985.00	1.8865E-17	5.7823E-19
990.00	990.00	1.8681E-17	5.7400E-19
995.00	995.00	1.8512E-17	2.9385E-18
1000.0	1000.0	1.8340E-17	1.0327E-19
