#
#"Wavelength / nm"	"Eps' (Fit) [Real Part]"
#------------------------------------------
453.67847511096	2.0401203632355
453.98772793218	2.0400233268738
454.29740264930	2.0399270057678
454.60750012626	2.0398313999176
454.91802122936	2.0397367477417
455.22896682728	2.0396425724030
455.33846709618	2.0396096706390
455.54033779105	2.0395493507385
455.85217630909	2.0394566059113
456.16440068388	2.0393648147583
456.47705305214	2.0392735004425
456.79013429450	2.0391831398010
457.10364529401	2.0390932559967
457.41758693614	2.0390043258667
457.73196010882	2.0389158725739
458.04676570240	2.0388281345367
458.36200460969	2.0387411117554
458.67767772596	2.0386545658112
458.99378594893	2.0385689735413
459.31033017883	2.0384838581085
459.57237913119	2.0384140014648
459.62731131835	2.0383994579315
459.94477233282	2.0383155345917
460.26263006780	2.0382325649261
460.58092743561	2.0381498336792
460.89966534897	2.0380680561066
461.21884472312	2.0379867553711
461.53846647587	2.0379059314728
461.85853152754	2.0378260612488
462.17904080103	2.0377464294434
462.49999522178	2.0376675128937
462.82139571782	2.0375893115997
463.14324321977	2.0375113487244
463.46553866080	2.0374343395233
463.78828297673	2.0373575687408
463.84568209322	2.0373442173004
464.11147710595	2.0372815132141
464.43516487490	2.0372061729431
464.75926151629	2.0371310710907
465.08381080205	2.0370566844940
465.40881368112	2.0369827747345
465.73427110508	2.0369093418121
466.06018402819	2.0368363857269
466.38655340736	2.0367641448975
466.71338020219	2.0366923809052
467.04066537499	2.0366208553314
467.36840989075	2.0365500450134
467.69661471717	2.0364797115326
468.02528082468	2.0364098548889
468.15871553692	2.0363814830780
468.35440918645	2.0363404750824
468.68404445203	2.0362713336945
469.01410031426	2.0362029075623
469.34462136682	2.0361349582672
469.67560859388	2.0360672473907
470.00706298239	2.0360002517700
470.33898552208	2.0359334945679
470.67137720550	2.0358672142029
471.00423902799	2.0358014106750
471.33757198771	2.0357358455658
471.67137708565	2.0356709957123
472.00565532564	2.0356063842773
472.34040771435	2.0355420112610
472.51186831484	2.0355093479156
472.67563526132	2.0354783535004
473.01138346281	2.0354149341583
473.34756442962	2.0353519916534
473.68422360067	2.0352892875671
474.02136199703	2.0352270603180
474.35898064266	2.0351650714874
474.69708056447	2.0351035594940
475.03566279228	2.0350425243378
475.37472835885	2.0349817276001
475.71427829990	2.0349211692810
476.05431365410	2.0348610877991
476.39483546311	2.0348012447357
476.73584477155	2.0347418785095
476.90549251865	2.0347125530243
477.07734262706	2.0346827507019
477.41937539707	2.0346240997314
477.76185356663	2.0345654487610
478.10482344433	2.0345075130463
478.44828608987	2.0344495773315
478.79224256601	2.0343921184540
479.13669393856	2.0343348979950
479.48164127639	2.0342779159546
479.82708565148	2.0342211723328
480.17302813886	2.0341649055481
480.51946981669	2.0341086387634
480.86641176625	2.0340528488159
481.21385507191	2.0339972972870
481.33994571874	2.0339772701263
481.56180082123	2.0339419841766
481.91029627825	2.0338871479034
482.25925025693	2.0338323116302
482.60870996093	2.0337777137756
482.95867649042	2.0337235927582
483.30915094878	2.0336694717407
483.66013444262	2.0336155891418
484.01162808173	2.0335619449615
484.36363297915	2.0335087776184
484.71615025114	2.0334556102753
485.06918101724	2.0334026813507
485.42272640023	2.0333499908447
485.77678752618	2.0332975387573
485.81563814913	2.0332918167114
486.13136552444	2.0332450866699
486.48650858214	2.0331931114197
486.84212379510	2.0331411361694
487.19825928844	2.0330893993378
487.55491620476	2.0330379009247
487.91209569005	2.0329864025116
488.26979889364	2.0329351425171
488.62802696823	2.0328841209412
488.98678106992	2.0328333377838
489.34606235819	2.0327825546265
489.70587199595	2.0327320098877
490.06621114952	2.0326817035675
490.33298956226	2.0326445102692
490.42708098865	2.0326313972473
490.78848268656	2.0325810909271
491.15046538093	2.0325312614441
491.51293440067	2.0324811935425
491.87593881977	2.0324316024780
492.23947982537	2.0323817729950
492.60355860809	2.0323324203491
492.96817636210	2.0322828292847
493.33333428510	2.0322334766388
493.69903357836	2.0321843624115
494.06527544667	2.0321352481842
494.43206109845	2.0320861339569
494.79939174567	2.0320372581482
494.89228359538	2.0320248603821
495.16726860393	2.0319881439209
495.53569289243	2.0319395065308
495.90471472805	2.0318906307220
496.27423762210	2.0318419933319
496.64431162603	2.0317931175232
497.01493797366	2.0317444801331
497.38611790247	2.0316960811615
497.75785265368	2.0316474437714
498.13014347220	2.0315990447998
498.50299160668	2.0315504074097
498.87639830948	2.0315020084381
499.25036483675	2.0314536094666
499.49400182460	2.0314218997955
499.62489244841	2.0314049720764
499.99998240813	2.0313565731049
500.37563598341	2.0313081741333
500.75190430007	2.0312595367432
501.12868899925	2.0312111377716
501.50604113954	2.0311625003815
501.88396200378	2.0311141014099
502.26245287866	2.0310654640198
502.64151505476	2.0310168266296
503.02114982654	2.0309679508209
503.40135849240	2.0309193134308
503.78214235467	2.0308704376221
504.13853909449	2.0308246612549
504.16350271959	2.0308215618134
504.54544089739	2.0307724475861
504.92795820227	2.0307235717773
505.31105595240	2.0306742191315
505.69473546998	2.0306251049042
506.07904900210	2.0305757522583
506.46389611468	2.0305261611938
506.84932898560	2.0304765701294
507.23534895323	2.0304267406464
507.62195735999	2.0303769111633
508.00915555241	2.0303270816803
508.39694488113	2.0302767753601
508.78532670093	2.0302264690399
508.82624622865	2.0302212238312
509.17430237071	2.0301759243011
509.56387325354	2.0301253795624
509.95404071666	2.0300743579865
510.34480613152	2.0300233364105
510.73617087375	2.0299720764160
511.12818826525	2.0299208164215
511.52075588588	2.0298690795898
511.91392698639	2.0298173427582
512.30770295941	2.0297651290894
512.70208520188	2.0297129154205
513.09707511500	2.0296602249146
513.49267410433	2.0296075344086
513.55753044699	2.0295989513397
513.88888357976	2.0295546054840
514.28570495551	2.0295011997223
514.68313965021	2.0294477939606
515.08118908685	2.0293939113617
515.47985469284	2.0293400287628
515.87913790000	2.0292856693268
516.27909313882	2.0292313098907
516.67961594384	2.0291764736176
517.08076067242	2.0291213989258
517.48252877425	2.0290660858154
517.88492170352	2.0290105342865
518.28794091896	2.0289547443390
518.33280703643	2.0289485454559
518.69158788385	2.0288989543915
519.09586406601	2.0288426876068
519.50077093787	2.0287861824036
519.90630997641	2.0287296772003
520.31248266329	2.0286729335785
520.71929048474	2.0286161899567
521.12673493169	2.0285592079163
521.53487157840	2.0285022258759
521.94359385256	2.0284452438354
522.35295725325	2.0283880233765
522.76296329016	2.0283312797546
523.15244531848	2.0282773971558
523.17361347773	2.0282745361328
523.58490933518	2.0282177925110
523.99685238650	2.0281615257263
524.40944416047	2.0281057357788
524.82268619070	2.0280504226685
525.23658001564	2.0279955863953
525.65112717859	2.0279417037964
526.06632922773	2.0278885364532
526.48218771613	2.0278365612030
526.89875939855	2.0277857780457
527.31593553182	2.0277364253998
527.73377279334	2.0276889801025
528.01698569130	2.0276577472687
528.15227275597	2.0276432037354
528.57143699756	2.0275998115540
528.99126710095	2.0275590419769
529.41176465404	2.0275213718414
529.83293124978	2.0274868011475
530.25476848618	2.0274560451508
530.67727796634	2.0274295806885
531.10046129849	2.0274076461792
531.52432009599	2.0273911952972
531.94885597734	2.0273804664612
532.37412691614	2.0273761749268
532.80002193166	2.0273790359497
532.92670365711	2.0273814201355
533.22659891791	2.0273897647858
533.65385951423	2.0274090766907
534.08180536523	2.0274374485016
534.51043812077	2.0274755954742
534.93975943603	2.0275244712830
535.36977097150	2.0275845527649
535.80047439303	2.0276563167572
536.23187137182	2.0277404785156
536.66396358446	2.0278372764587
537.09675271296	2.0279469490051
537.53024044474	2.0280692577362
537.88204444394	2.0281779766083
537.96448601225	2.0282044410706
538.39937612779	2.0283520221710
538.83496994193	2.0285110473633
539.27126916404	2.0286805629730
539.70827550904	2.0288596153259
540.14599069740	2.0290467739105
540.58441645519	2.0292398929596
541.02355451408	2.0294373035431
541.46340661137	2.0296368598938
541.90397449000	2.0298366546631
542.34525989863	2.0300340652466
542.78726459158	2.0302271842957
542.88352180246	2.0302684307098
543.22999032892	2.0304138660431
543.67349764373	2.0305919647217
544.11767086907	2.0307602882385
544.56257045378	2.0309169292450
545.00819818105	2.0310611724854
545.45455583990	2.0311915874481
545.90164522523	2.0313079357147
546.34946813783	2.0314097404480
546.79802638439	2.0314972400665
547.24732177755	2.0315699577332
547.69735613592	2.0316288471222
547.93148518481	2.0316538810730
548.14813128408	2.0316739082336
548.59964905263	2.0317060947418
549.05191127820	2.0317261219025
549.50497983822	2.0317344665527
549.95873661121	2.0317320823669
550.41324338783	2.0317196846008
550.86850202913	2.0316979885101
551.32451440231	2.0316681861877
551.78128238074	2.0316307544708
552.23880784401	2.0315861701965
552.69709267798	2.0315356254578
553.02640774569	2.0314958095551
553.15613877472	2.0314795970917
553.61594803265	2.0314183235168
554.07652235646	2.0313527584076
554.53786365721	2.0312833786011
554.99997385233	2.0312106609344
555.46291620926	2.0311346054077
555.92657007343	2.0310564041138
556.39099862298	2.0309755802155
556.85620380107	2.0308933258057
557.32218755738	2.0308091640472
557.78895184813	2.0307240486145
558.16865003303	2.0306541919708
558.25649863606	2.0306379795074
558.72482989055	2.0305514335632
559.19394758754	2.0304644107819
559.66385370966	2.0303776264191
560.13455024617	2.0302913188934
560.60603919306	2.0302054882050
561.07832255303	2.0301208496094
561.55140233552	2.0300378799438
562.02534335846	2.0299565792084
562.50002214767	2.0298779010773
562.97550342887	2.0298023223877
563.35876444798	2.0297441482544
563.45178923882	2.0297303199768
563.92888162116	2.0296628475189
564.40678262650	2.0296003818512
564.88549431237	2.0295438766479
565.36501874331	2.0294945240021
565.84535799085	2.0294532775879
566.32651413360	2.0294213294983
566.80848925722	2.0294003486633
567.29128545449	2.0293912887573
567.77490482532	2.0293960571289
568.25941367939	2.0294163227081
568.59712737887	2.0294401645660
568.74468583547	2.0294535160065
569.23078750824	2.0295095443726
569.71772082648	2.0295858383179
570.20548792623	2.0296840667725
570.69409095088	2.0298054218292
571.18353205114	2.0299508571625
571.67381338514	2.0301208496094
572.16493711840	2.0303149223328
572.65690542390	2.0305323600769
573.14972048209	2.0307717323303
573.64338448094	2.0310304164886
573.88418389971	2.0311625003815
574.13789961598	2.0313053131104
574.63333374123	2.0315921306610
575.12955787894	2.0318865776062
575.62663978526	2.0321836471558
576.12458168621	2.0324783325195
576.62338581551	2.0327653884888
577.12305441465	2.0330402851105
577.62358973287	2.0332992076874
578.12499402723	2.0335385799408
578.62726956262	2.0337560176849
579.13041861184	2.0339496135712
579.22038733711	2.0339818000793
579.63444345556	2.0341188907623
580.13934638244	2.0342636108398
580.64512968908	2.0343840122223
581.15186282899	2.0344815254211
581.65941393447	2.0345573425293
582.16785235812	2.0346128940582
582.67718042884	2.0346500873566
583.18740048369	2.0346708297729
583.69851486789	2.0346767902374
584.21052593494	2.0346698760986
584.60619966164	2.0346567630768
584.72343604657	2.0346517562866
585.23724757282	2.0346238613129
585.75196289207	2.0345876216888
586.26758439107	2.0345442295074
586.78411446499	2.0344951152802
587.30155551744	2.0344409942627
587.81997865914	2.0343828201294
588.33924903490	2.0343213081360
588.85943765142	2.0342574119568
589.38054694647	2.0341916084290
589.90257936648	2.0341241359711
590.04216111665	2.0341060161591
590.42553736654	2.0340557098389
590.94942341047	2.0339868068695
591.47423997081	2.0339174270630
591.99998952893	2.0338478088379
592.52667457501	2.0337784290314
593.05429760810	2.0337095260620
593.58286113615	2.0336408615112
594.11236767609	2.0335729122162
594.64289005647	2.0335056781769
595.17429033260	2.0334391593933
595.52861506438	2.0333952903748
595.70664122577	2.0333735942841
596.23994528910	2.0333087444305
596.77420508483	2.0332450866699
597.30942318442	2.0331821441650
597.84560216856	2.0331203937531
598.38274462720	2.0330595970154
598.92085315963	2.0329999923706
599.45993037447	2.0329411029816
600.00001467730	2.0328834056854
600.54103718508	2.0328266620636
601.06608397864	2.0327727794647
601.08303625792	2.0327708721161
601.62601454232	2.0327162742615
602.16997469433	2.0326623916626
602.71491937963	2.0326097011566
603.26088745116	2.0325577259064
603.80780930438	2.0325069427490
604.35572374623	2.0324568748474
604.90463348128	2.0324077606201
605.45454122393	2.0323593616486
606.00544969849	2.0323119163513
606.55736163915	2.0322654247284
606.65503010090	2.0322573184967
607.11031643087	2.0322196483612
607.66424361321	2.0321745872498
608.21918252447	2.0321304798126
608.77513593903	2.0320868492126
609.33210664141	2.0320441722870
609.89009742632	2.0320022106171
610.44911109872	2.0319607257843
611.00918758678	2.0319201946259
611.57025555849	2.0318801403046
612.13235489472	2.0318408012390
612.29599829434	2.0318293571472
612.69548844191	2.0318021774292
613.25965905696	2.0317640304565
613.82486960731	2.0317263603210
614.39116049586	2.0316894054413
614.95845963083	2.0316531658173
615.52680736730	2.0316174030304
616.09620661531	2.0315821170807
616.66666029571	2.0315473079681
617.23817134016	2.0315129756927
617.81074269120	2.0314793586731
617.98935763044	2.0314688682556
618.38441531656	2.0314462184906
618.95911622286	2.0314133167267
619.53488632936	2.0313808917999
620.11172862260	2.0313491821289
620.68964610030	2.0313177108765
621.26864177132	2.0312867164612
621.84875709716	2.0312561988831
622.42991829838	2.0312259197235
623.01216678740	2.0311961174011
623.59550561838	2.0311667919159
623.73570974308	2.0311598777771
624.17993785691	2.0311379432678
624.76546658010	2.0311093330383
625.35209487661	2.0310809612274
625.93986479555	2.0310530662537
626.52870162447	2.0310256481171
627.11864736278	2.0309982299805
627.70970514590	2.0309715270996
628.30187812110	2.0309448242188
628.89516944754	2.0309185981750
629.48962168816	2.0308928489685
629.53547716034	2.0308907032013
630.08515931692	2.0308670997620
630.68182484647	2.0308418273926
631.27962148408	2.0308167934418
631.87855244919	2.0307919979095
632.47862097346	2.0307674407959
633.07983030086	2.0307433605194
633.68222360603	2.0307195186615
634.28572439707	2.0306956768036
634.89037579763	2.0306723117828
635.38916668154	2.0306532382965
635.49618110142	2.0306491851807
636.10314361471	2.0306262969971
636.71126665642	2.0306036472321
637.32059393623	2.0305812358856
637.93104811983	2.0305590629578
638.54267286531	2.0305371284485
639.15547154279	2.0305151939392
639.76944753530	2.0304937362671
640.38460423893	2.0304725170135
641.00094506281	2.0304512977600
641.29725441636	2.0304412841797
641.61851435370	2.0304305553436
642.23723377708	2.0304098129272
642.85714762745	2.0303893089294
643.47825936687	2.0303690433502
644.10057247080	2.0303490161896
644.72409042818	2.0303289890289
645.34881674145	2.0303094387054
645.97479640871	2.0302898883820
646.60195007609	2.0302703380585
647.23032268872	2.0302512645721
647.26030739043	2.0302503108978
647.85991780380	2.0302321910858
648.49073899237	2.0302133560181
649.12278983943	2.0301947593689
649.75611591307	2.0301761627197
650.39063697003	2.0301578044891
651.02639852485	2.0301396846771
651.66340421886	2.0301218032837
652.30165770769	2.0301039218903
652.94116266127	2.0300860404968
653.27882198698	2.0300767421722
653.58192276396	2.0300686359406
654.22398426290	2.0300512313843
654.86726585856	2.0300338268280
655.51181374379	2.0300166606903
656.15763166127	2.0299997329712
656.80472336845	2.0299828052521
657.45309263764	2.0299661159515
658.10278631035	2.0299496650696
658.75372216533	2.0299332141876
659.35330312749	2.0299181938171
659.40594698919	2.0299167633057
660.05946461431	2.0299005508423
660.71427888826	2.0298845767975
661.37039367392	2.0298686027527
662.02781284951	2.0298528671265
662.68658396488	2.0298371315002
663.34662370384	2.0298213958740
664.00797956059	2.0298058986664
664.67065547557	2.0297906398773
665.33465540495	2.0297753810883
665.48422065024	2.0297720432281
665.99998332074	2.0297603607178
666.66668739299	2.0297453403473
667.33468334988	2.0297303199768
668.00401930520	2.0297155380249
668.67469929503	2.0297009944916
669.34672737172	2.0296862125397
670.02010760388	2.0296719074249
670.69484407654	2.0296573638916
671.37098569909	2.0296432971954
671.67218501354	2.0296368598938
672.04844706425	2.0296289920807
672.72727702442	2.0296149253845
673.40747973099	2.0296008586884
674.08905935218	2.0295870304108
674.77202007311	2.0295732021332
675.45641145073	2.0295596122742
676.14214708658	2.0295460224152
676.82927647998	2.0295324325562
677.51780388447	2.0295190811157
677.91768603840	2.0295112133026
678.20773357092	2.0295057296753
678.89906982761	2.0294923782349
679.59181696032	2.0294792652130
680.28602529822	2.0294661521912
680.98160726491	2.0294532775879
681.67861313118	2.0294404029846
682.37704727373	2.0294275283813
683.07691408719	2.0294148921967
683.77821798429	2.0294020175934
684.22126703826	2.0293941497803
684.48096339584	2.0293896198273
685.18520144175	2.0293769836426
685.89084334396	2.0293645858765
686.59794016323	2.0293521881104
687.30649640391	2.0293400287628
688.01651658894	2.0293278694153
688.72800525999	2.0293157100677
689.44101422989	2.0293035507202
690.15545367128	2.0292916297913
690.58343467842	2.0292844772339
690.87137533720	2.0292797088623
691.58878384513	2.0292680263519
692.30768383176	2.0292561054230
693.02807995305	2.0292444229126
693.74997688438	2.0292327404022
694.47342726533	2.0292212963104
695.19834002110	2.0292098522186
695.92476773076	2.0291984081268
696.65271514829	2.0291869640350
697.00479994104	2.0291814804077
697.38218704761	2.0291757583618
698.11318822262	2.0291645526886
698.84577203769	2.0291533470154
699.57984632849	2.0291423797607
700.31546439822	2.0291311740875
701.05263112193	2.0291202068329
701.79135139520	2.0291094779968
702.53163013427	2.0290985107422
703.27347227616	2.0290877819061
703.48584152974	2.0290846824646
704.01693205023	2.0290770530701
704.76191599674	2.0290663242340
705.50847828313	2.0290558338165
706.25662393057	2.0290451049805
707.00635798157	2.0290346145630
707.75768550006	2.0290241241455
708.51066147401	2.0290138721466
709.26519131194	2.0290036201477
710.02132993926	2.0289931297302
710.02714338659	2.0289931297302
710.77908250679	2.0289831161499
711.53845418736	2.0289728641510
712.29945017593	2.0289628505707
713.06207568971	2.0289525985718
713.82638662238	2.0289425849915
714.59228703657	2.0289328098297
715.35983276263	2.0289227962494
716.12902910799	2.0289130210876
716.62925113675	2.0289065837860
716.89988140288	2.0289032459259
717.67239500054	2.0288934707642
718.44662658923	2.0288836956024
719.22247905553	2.0288741588593
720.00000902375	2.0288646221161
720.77922194026	2.0288548469543
721.56012327505	2.0288455486298
722.34271852183	2.0288360118866
723.12701319818	2.0288264751434
723.29277193506	2.0288245677948
723.91306494139	2.0288171768188
724.70077523911	2.0288078784943
725.49020166393	2.0287985801697
726.28134983019	2.0287895202637
727.07422537671	2.0287802219391
727.86883396698	2.0287711620331
728.66523407122	2.0287621021271
729.46332595440	2.0287530422211
730.01827381983	2.0287468433380
730.26316802142	2.0287439823151
731.06476603572	2.0287349224091
731.86812578608	2.0287261009216
732.67325308675	2.0287172794342
733.48015377760	2.0287084579468
734.28888732406	2.0286996364594
735.09935253641	2.0286908149719
735.91160881402	2.0286822319031
736.72566210062	2.0286734104156
736.80628141870	2.0286726951599
737.54151836630	2.0286648273468
738.35918360759	2.0286562442780
739.17866384766	2.0286476612091
740.00001957327	2.0286393165588
740.82314810879	2.0286307334900
741.64810987420	2.0286223888397
742.47491100064	2.0286140441895
743.30355764663	2.0286056995392
743.65743633539	2.0286021232605
744.13405599820	2.0285973548889
744.96646743905	2.0285890102386
745.80068799439	2.0285809040070
746.63677898053	2.0285725593567
747.47474669514	2.0285644531250
748.31459746422	2.0285563468933
749.15633764221	2.0285482406616
749.99997361219	2.0285401344299
750.57228374181	2.0285348892212
750.84556783021	2.0285322666168
751.69301477528	2.0285241603851
752.54237683533	2.0285162925720
753.39366050958	2.0285084247589
754.24687232666	2.0285005569458
755.10201884480	2.0284926891327
755.95916346219	2.0284848213196
756.81819930566	2.0284771919250
757.55143379971	2.0284705162048
757.67918970469	2.0284693241119
758.54214133767	2.0284616947174
759.40706091341	2.0284540653229
760.27395517138	2.0284464359283
761.14283088185	2.0284388065338
762.01375256988	2.0284311771393
762.88661175260	2.0284237861633
763.76147288570	2.0284161567688
764.59545113588	2.0284090042114
764.63834286446	2.0284087657928
765.51722861588	2.0284013748169
766.39813709882	2.0283937454224
767.28113382882	2.0283865928650
768.16610891494	2.0283792018890
769.05312780281	2.0283718109131
769.94219758069	2.0283644199371
770.83332536964	2.0283572673798
771.70496841133	2.0283501148224
771.72651832374	2.0283501148224
772.62178363028	2.0283429622650
773.51918799000	2.0283358097076
774.41861983539	2.0283286571503
775.32014579665	2.0283215045929
776.22377319579	2.0283143520355
777.12950938898	2.0283074378967
778.03736176679	2.0283002853394
778.88063196397	2.0282938480377
778.94739807217	2.0282933712006
779.85950527073	2.0282864570618
780.77375103435	2.0282795429230
781.69014289310	2.0282726287842
782.60868841246	2.0282657146454
783.52939519352	2.0282588005066
784.45227087315	2.0282518863678
785.37738444202	2.0282452106476
786.12297958724	2.0282397270203
786.30462111866	2.0282385349274
787.23404982206	2.0282316207886
788.16567833446	2.0282249450684
789.09951447503	2.0282182693481
790.03556610002	2.0282115936279
790.97384110298	2.0282049179077
791.91440975778	2.0281984806061
792.85715549633	2.0281918048859
793.43268005679	2.0281877517700
793.80214852027	2.0281853675842
794.74939687467	2.0281786918640
795.69890864309	2.0281722545624
796.65069194773	2.0281658172607
797.60481819163	2.0281593799591
798.56116924300	2.0281529426575
799.51981643217	2.0281465053558
800.48076803842	2.0281400680542
800.81035384706	2.0281379222870
801.44403238085	2.0281338691711
802.40961781866	2.0281274318695
803.37753275139	2.0281212329865
804.34784993488	2.0281147956848
805.32044937424	2.0281085968018
806.29540375214	2.0281023979187
807.27272163191	2.0280961990356
808.25241161844	2.0280900001526
808.25663284876	2.0280900001526
809.23448235845	2.0280838012695
810.21900779880	2.0280776023865
811.20586631354	2.0280716419220
812.19513177598	2.0280654430389
813.18681300268	2.0280594825745
814.18091885333	2.0280532836914
815.17745823098	2.0280473232269
