400,38385109.1,45012144.49,39525518.74,34345852.84,32615709.86
405,40113147.23,40675771.98,34925326.9,30492718.22,29130663.12
406,40081084.21,39954971.24,34186611.23,29805720.56,28507876.49
407,40012036.58,39195537.84,33411055.94,29218658.97,28017235.17
408,39898634.9,38375437.92,32712970.2,28824044.81,27718273.71
409,39779383.47,37588300.31,32205850.78,28602755.62,27554415.21
410,39691809.22,36961276.5,31902385.7,28447330.66,27410968.46
411,39629618.69,36548253.65,31709991.88,28262892.99,27222270.3
412,39554900.68,36290316.31,31517611.45,28050196.55,27028053.51
413,39447547.62,36072541.36,31291678.02,27898963.32,26932138.77
414,39335626.78,35823468.21,31098862.12,27903211.68,27005784.93
415,39275121.56,35571476.52,31041300.2,28076683.94,27223389.73
416,39300967.94,35414464.95,31165580.23,28341068.4,27484846.34
417,39396705.62,35433935.62,31423597.08,28593329.88,27701587.74
418,39510842.69,35627906.63,31714778.96,28791436.11,27870193.89
419,39603289.46,35915844.57,31969572.69,28985959.36,28071803.48
420,39681352.03,36205731.89,32202725.97,29273040.22,28399888.27
425,41204270.45,38294776.17,34701587.12,31732222.62,30730179.32
430,43782603.97,41165618.86,37177730.16,34151622.89,33134647.77
435,47529435.44,43897100.22,39049377.26,35526233.96,34468426.04
440,51742777.7,45403076.38,40346490.25,36599077.18,35458144.35
445,55085658.5,45717720.76,40496081.22,37284078.4,36403543.09
450,57680192.56,45752649.55,40260527.08,37127006.71,36419321.57
455,59782034.75,45025917.07,40250666.41,37618694.52,37036102.97
460,60397941.8,43996094.1,39533485.44,37751375.72,37572120.9
465,60313464.17,43439841.08,39519833.33,37921720.46,37809870.47
470,60050625.99,42203083.77,39336563.9,38763412.96,38983861.1
475,58349430.51,41879278.9,39271015.53,38931180.23,39296886.66
480,57269834.39,41189447.59,39816865.73,40201709.9,40723206.3
485,55239538.39,41020766.62,39882309.57,40638509.58,41358465.38
490,53502518.14,41067901.42,40955062.08,42087602.07,42827976.77
495,51831444.46,41122524.48,41256449.91,42779421.92,43707796.36
500,49923117.96,41765157.87,42662678.83,44319964.13,45186394.12
505,48811931.9,42108793.43,43150891.93,45083935.55,46085752.59
510,47168482.1,43091104.85,44706714.42,46658433.7,47562258.7
515,46618843.62,43702519.04,45257695.74,47277602.59,48235352.85
520,45472855.76,44704660.26,46709619.52,48720705.18,49580997.95
525,45292204.79,45450064.84,47130638.32,48938980.24,49746973.04
530,44644297.28,45918428.99,47922949.21,49747430.02,50486442.83
535,44319920.38,46314652.54,47779330.09,49136701.07,49711235.73
536,44383843.96,46148078.17,47584072.12,48957041.15,49544256.67
537,44387479.49,45962104.56,47425379.54,48842517.5,49447246.86
538,44301662.1,45807192.6,47337354.94,48805540.47,49423722.18
539,44126965.33,45724475.77,47335162.37,48839800.58,49460530.2
540,43893804.11,45736342.1,47413733.04,48925043.4,49534613.47
541,43653381.8,45842633.9,47551983.38,49035427.4,49621747.64
542,43462865.8,46023400.58,47721211.09,49148608.96,49705103.38
543,43369698.36,46247379.37,47895400.59,49253648.94,49781277.35
544,43399405.3,46482712.13,48059608.72,49354571.13,49861560.73
545,43549701.17,46706610.16,48214051.93,49468722.28,49968167.81
546,43793275.54,46911970.02,48373700.41,49621368.9,50127432.16
547,44087179.81,47108555.56,48562905.17,49837480.72,50361301.62
548,44385902.89,47318851.06,48807362.94,50133339.2,50679778.66
549,44653968.98,47569841.48,49124786.98,50510099.95,51076177.15
550,44874888.33,47883658.16,49518461.09,50951591.46,51526985.79
555,45893370.22,50165184.92,51750863.81,52918824.66,53337014.93
560,47757966.34,51287470.89,52427583.58,53292283.1,53619050.74
565,48340289.33,51841972.12,52979401.22,53752516.18,54006488.98
570,48866678.55,51917223.45,52496466.25,52772452.43,52838359.29
571,48972757.96,51691254.48,52185994.59,52424919.81,52486433.85
572,49022669.75,51421722.63,51875214.97,52115215.73,52185998.52
573,49003103.45,51152053.47,51609905.05,51883774.94,51973558.65
574,48917135.8,50928872.15,51430514.47,51759903.46,51873053.47
575,48785082.82,50793946.33,51365472.72,51757738.18,51892814.51
576,48641657.97,50776756.54,51427152.33,51874972.99,52025541.4
577,48529488.45,50890095.85,51610678.74,52094768.84,52251111.55
578,48490952.59,51128739.71,51896251.81,52390100.87,52541440.18
579,48559959.13,51471568.17,52253885.42,52729522.11,52866180.72
580,48755499.27,51886440.12,52649524.85,53083084.96,53198305.48
581,49078252.73,52336724.26,53051348.67,53427251.94,53518165.13
582,49510887.62,52788016.95,53434879.17,53747909.83,53815608.63
583,50021830.25,53213768.13,53786080.96,54041065.14,54089814.56
584,50571589.37,53598786.1,54101968.19,54311345.73,54347163.13
585,51120220.28,53940088.12,54388918.13,54568815.14,54597764.99
590,53126159.69,55396580.88,55790135.74,55929449.1,55934106.84
595,54737364.66,56915155.69,57015879.22,56830995.71,56690511.31
600,56512735.33,57420886.72,57150722.66,56725398.32,56511468.41
