400,31198687.29,44498641.37,39736210.51,34685657.02,32860762.84
404,33204890.13,41319511.81,35811098.31,31305210.9,29878440.92
408,33593276.4,38107078.39,32929909.35,28930504.85,27780475.64
412,33687563.62,36018674.44,31600896.35,28213843.42,27150409.68
416,34038641.92,35239742.41,31245869.1,28387136.93,27528940.99
420,34904059.07,35908482.32,32336592.62,29416354.86,28504287.69
424,36206581.73,37469045.73,34217520.72,31499150.4,30526338.18
428,38243471.58,40060930.27,36328833.49,33197143.97,32197543.06
432,41242736.45,42376914.48,38534510.33,35106783.75,33882421.4
436,44220331.98,44423199.27,39669357.85,36095434.39,35010730.57
440,47989376.09,45660314.82,40783760.57,36912555.19,35672543.72
444,50787766.7,46207777.6,40767003.85,37267181.08,36326535.34
448,53910936.34,46381841.1,41074567.48,37455437.54,36455637.01
452,55866095.98,45873506.97,40492293.53,37594234.89,36975839.15
456,57722715.46,45510412.31,40537218.47,37671227.19,37040409.78
460,58623276.99,44546968.87,39795694.89,37791521.04,37571780.13
464,59226743.31,44013803,39954902.11,38098929.99,37866838.67
468,59114779.65,43065772.46,39267066.44,38207067.02,38370774.42
472,58859142.73,42495480.14,39674172.08,38930251.83,39092001.39
476,57804006.54,41934513.68,39232304.61,39004375.62,39465546.47
480,57168645.07,41323349.22,39781864.02,40114973.01,40646987.52
484,55397780.2,41346034.22,39828805.2,40287037.55,40939572.99
488,54663871,40737091.7,40276560.41,41485161.64,42324739.37
492,52591861.26,41278730.86,40987634.28,42065154.11,42844658.33
496,51793386.85,40902670.54,41197703.96,42919722.11,43936519.78
500,49979846.98,41554305.33,42425688.04,44137194.19,45049607.13
504,48896575.35,41877333.77,42719108.53,44568468.66,45581217.03
508,47914990.1,42126485.98,43751653.55,45971486.14,47026488.94
512,46419452.28,43221188.47,44719563.52,46637591.33,47564781.8
516,46242298.76,43329999.02,45104828.31,47343761.55,48392867.73
520,44981087.25,44279423.95,46395331.74,48539634.31,49460840.94
524,44606199.67,45029397.11,46805322.84,48692297.18,49540593.82
528,44440698.84,45091430.59,47177308.45,49261970.27,50148211.28
532,43442295.37,45896410.53,47866254.05,49577700.1,50261311.91
536,43514364.32,45739015.48,47324159.97,48820232.53,49458021.32
540,42964354.6,45344222.82,47169445.14,48803135.63,49462261.61
544,42446963.71,46113576.19,47845993.01,49261748.12,49809196.5
548,43428334.16,46959222.61,48598584.55,50033981.72,50621201.61
552,44204881.33,48374829.45,50264987.97,51804322.22,52391290.82
556,45193464.58,50225028.83,51852654.5,53022009.64,53431882.3
560,46695682.23,50993684.21,52284384.96,53243857.81,53600322.58
564,47242127.4,51429349.6,52735232.66,53656190.96,53973053.5
568,47542289.63,51895877.11,52865791.52,53396932.37,53533427.75
572,48018477.83,51241395.38,51817811.31,52122305.76,52207651.93
576,47702338.52,50623798.88,51374140.54,51874180.42,52039922.93
580,47848351.42,51732507.34,52608236.03,53099345.45,53224246.31
584,49663149.31,53479726.68,54091807.83,54350539.66,54391762.26
588,51615284.39,54727667.96,55206242.92,55403796.51,55434456.33
592,52880342.91,55976179.3,56399870.64,56485059.24,56443769.87
596,54343105.63,57094321.9,57184196.48,56944548.96,56767114.72
600,55787701.92,57458736.97,57244905.81,56822344.33,56597339.19
