#Parameters = {s=30; v=35}
#"Wavelength / nm"	"Total ACS [pw] [Real Part]"
#----------------------------------------------
400.00000000000	14482276.620048
405.00000000000	17233820.066486
406.00000000000	17728507.285711
407.00000000000	18183804.415773
408.00000000000	18593803.108675
409.00000000000	18954014.936131
410.00000000000	19260470.802013
411.00000000000	19509447.214299
412.00000000000	19697099.062652
413.00000000000	19819931.758175
414.00000000000	19875245.858494
415.00000000000	19861556.980074
416.00000000000	19778902.939457
417.00000000000	19628632.772766
418.00000000000	19413080.680619
419.00000000000	19135225.817729
420.00000000000	18798476.862620
425.00000000000	16405253.466582
430.00000000000	13538764.276049
435.00000000000	10945020.559191
440.00000000000	8850531.3345488
445.00000000000	7265944.0152115
450.00000000000	6034742.7901329
455.00000000000	5131182.8876155
460.00000000000	4394567.0784832
465.00000000000	3852153.1366673
470.00000000000	3404033.1847991
475.00000000000	3041190.7509494
480.00000000000	2781244.9471579
485.00000000000	2525736.2641258
490.00000000000	2366953.7279434
495.00000000000	2235226.4611526
500.00000000000	2112912.7080969
505.00000000000	2103667.2586862
510.00000000000	2092667.0661807
515.00000000000	2149805.7460108
520.00000000000	2396393.7641701
525.00000000000	2727619.5990424
530.00000000000	3342322.7810872
535.00000000000	4345597.0095109
536.00000000000	4538902.7776792
537.00000000000	4710807.0008272
538.00000000000	4853936.1980210
539.00000000000	4962399.2023765
540.00000000000	5032217.6498850
541.00000000000	5061555.1927258
542.00000000000	5050736.7882516
543.00000000000	5002096.7144938
544.00000000000	4919631.6390764
545.00000000000	4808577.5629030
546.00000000000	4674893.6288220
547.00000000000	4524781.6901953
548.00000000000	4364258.6989676
549.00000000000	4198820.9572140
550.00000000000	4033247.3420142
555.00000000000	3321404.5805263
560.00000000000	3028133.4220926
565.00000000000	3424594.8932541
570.00000000000	4342839.7030023
571.00000000000	4515335.3775349
572.00000000000	4662701.1055353
573.00000000000	4776565.4844441
574.00000000000	4849906.3044772
575.00000000000	4877543.5145639
576.00000000000	4856480.8123416
577.00000000000	4786118.0298657
578.00000000000	4668203.2355089
579.00000000000	4506768.7636731
580.00000000000	4307837.8674881
581.00000000000	4079004.3610704
582.00000000000	3828895.4190160
583.00000000000	3566669.4920882
584.00000000000	3301441.9210193
585.00000000000	3041693.9646134
590.00000000000	2031842.5724451
595.00000000000	1603851.9391944
600.00000000000	1395734.8762843
#Parameters = {s=30; v=35}
#"Wavelength / nm"	"Total RCS [pw] [Real Part]"
#----------------------------------------------
400.00000000000	39970757.830600
405.00000000000	36438386.468574
406.00000000000	35596469.734012
407.00000000000	34753597.885637
408.00000000000	33928820.074622
409.00000000000	33138136.960692
410.00000000000	32394597.176417
411.00000000000	31709165.324729
412.00000000000	31091501.491959
413.00000000000	30550350.492068
414.00000000000	30093162.925406
415.00000000000	29725250.380691
416.00000000000	29449027.014689
417.00000000000	29263718.245321
418.00000000000	29165771.949903
419.00000000000	29150053.913809
420.00000000000	29211145.116628
425.00000000000	30540359.135392
430.00000000000	33177055.809759
435.00000000000	36323602.516000
440.00000000000	39570384.490543
445.00000000000	42598248.201074
450.00000000000	45435248.174415
455.00000000000	47972503.480467
460.00000000000	50325747.302392
465.00000000000	52451818.798042
470.00000000000	54390490.696863
475.00000000000	56214037.660903
480.00000000000	57818407.989089
485.00000000000	59371542.089782
490.00000000000	60752355.663749
495.00000000000	62000398.400224
500.00000000000	63214220.949769
505.00000000000	64197124.938597
510.00000000000	65102625.158542
515.00000000000	65890638.050585
520.00000000000	66303144.913301
525.00000000000	66489411.801473
530.00000000000	66152795.502619
535.00000000000	64940203.885556
536.00000000000	64666696.119130
537.00000000000	64415525.215735
538.00000000000	64201029.252274
539.00000000000	64035638.576260
540.00000000000	63928944.399446
541.00000000000	63887066.666187
542.00000000000	63912372.728674
543.00000000000	64003561.967314
544.00000000000	64156092.803313
545.00000000000	64362739.544865
546.00000000000	64614560.223221
547.00000000000	64901656.214796
548.00000000000	65214005.796188
549.00000000000	65542121.178028
550.00000000000	65877508.149020
555.00000000000	67445272.366639
560.00000000000	68393287.523361
565.00000000000	68129544.038597
570.00000000000	66772386.572897
571.00000000000	66491135.054524
572.00000000000	66245204.803487
573.00000000000	66050700.514130
574.00000000000	65921413.888520
575.00000000000	65868083.472974
576.00000000000	65897798.551575
577.00000000000	66013553.690882
578.00000000000	66213800.315755
579.00000000000	66492893.883661
580.00000000000	66841543.175947
581.00000000000	67247414.531071
582.00000000000	67695773.721421
583.00000000000	68170830.486362
584.00000000000	68656777.983001
585.00000000000	69138202.283454
590.00000000000	71093656.348503
595.00000000000	72048855.380687
600.00000000000	72572221.627705
