#Parameters = {s=15}
#"Wavelength / nm"	"Total ACS [pw] [Real Part]"
#----------------------------------------------
400.00000000000	15227863.189163
401.00000000000	15654019.480108
402.00000000000	16172473.774215
403.00000000000	16771715.355170
404.00000000000	17371101.417114
405.00000000000	17893815.267505
406.00000000000	18323243.542613
407.00000000000	18700130.202601
408.00000000000	19073938.543201
409.00000000000	19456227.756017
410.00000000000	19813276.483803
411.00000000000	20097759.762763
412.00000000000	20287904.596426
413.00000000000	20401369.973651
414.00000000000	20474954.695187
415.00000000000	20529830.159872
416.00000000000	20552170.354548
417.00000000000	20504884.720933
418.00000000000	20360616.499504
419.00000000000	20128247.136473
420.00000000000	19849315.896642
421.00000000000	19566717.193316
422.00000000000	19289293.642318
423.00000000000	18982479.903186
424.00000000000	18594569.211028
425.00000000000	18100078.115905
426.00000000000	17527148.976643
427.00000000000	16946380.478733
428.00000000000	16424038.217383
429.00000000000	15975295.831325
430.00000000000	15553383.797166
435.00000000000	12693443.129659
440.00000000000	10678808.434110
445.00000000000	8883731.4757448
450.00000000000	7133242.7096465
455.00000000000	6409751.5664589
460.00000000000	5289929.4407251
465.00000000000	4600087.0314425
470.00000000000	4264301.6255399
475.00000000000	3476168.7248295
480.00000000000	3519180.0623291
485.00000000000	2839712.5164405
490.00000000000	2973501.8417008
495.00000000000	2476054.7282325
500.00000000000	2637788.6611835
505.00000000000	2297460.6192771
510.00000000000	2540875.3870806
515.00000000000	2351643.4016948
520.00000000000	2792360.9841772
525.00000000000	2904226.0774190
526.00000000000	3030726.6700175
527.00000000000	3198772.4843441
528.00000000000	3391202.1459646
529.00000000000	3588099.0098219
530.00000000000	3772901.9968109
531.00000000000	3937075.8580301
532.00000000000	4081653.1891921
533.00000000000	4215604.7670969
534.00000000000	4351800.3518918
535.00000000000	4501659.9724794
536.00000000000	4670504.6281401
537.00000000000	4854798.4796918
538.00000000000	5041916.9381418
539.00000000000	5212632.8337903
540.00000000000	5345447.1973730
541.00000000000	5421477.7505504
542.00000000000	5428674.6175445
543.00000000000	5364478.1127071
544.00000000000	5236177.9975602
545.00000000000	5059019.1917640
546.00000000000	4852885.4238533
547.00000000000	4638263.3709065
548.00000000000	4432508.5682280
549.00000000000	4247183.4574211
550.00000000000	4087036.2520168
551.00000000000	3950612.3896236
552.00000000000	3832120.0457260
553.00000000000	3724036.0840731
554.00000000000	3619679.1600376
555.00000000000	3515295.9921611
556.00000000000	3411155.3038153
560.00000000000	3119389.2843267
564.00000000000	3355568.3761681
565.00000000000	3508020.3777111
566.00000000000	3687977.3002823
567.00000000000	3888196.1762758
568.00000000000	4101079.8782756
569.00000000000	4318873.3972606
570.00000000000	4533568.3840564
571.00000000000	4736653.2769028
572.00000000000	4918921.4876217
573.00000000000	5070475.8628222
574.00000000000	5181096.1834417
575.00000000000	5240981.6267018
576.00000000000	5241820.3351242
577.00000000000	5178008.1862471
578.00000000000	5047781.8406170
579.00000000000	4854029.8740930
580.00000000000	4604574.8970152
581.00000000000	4311793.4597157
582.00000000000	3991573.7618716
583.00000000000	3661716.7601098
584.00000000000	3340004.8080802
585.00000000000	3042213.3293014
586.00000000000	2780377.6620580
590.00000000000	2154764.7918498
595.00000000000	1800341.6132685
600.00000000000	1337076.3652193
#Parameters = {s=15}
#"Wavelength / nm"	"Total RCS [pw] [Real Part]"
#----------------------------------------------
400.00000000000	31237053.739661
401.00000000000	30792547.226821
402.00000000000	30307885.780960
403.00000000000	29711766.324498
404.00000000000	29055486.054197
405.00000000000	28470539.509234
406.00000000000	28058878.305351
407.00000000000	27811108.916595
408.00000000000	27620320.648994
409.00000000000	27376139.984730
410.00000000000	27057641.655858
411.00000000000	26748353.220870
412.00000000000	26564449.331171
413.00000000000	26558676.465591
414.00000000000	26679164.893108
415.00000000000	26814134.390882
416.00000000000	26882983.142787
417.00000000000	26899004.303426
418.00000000000	26955003.468585
419.00000000000	27146006.450825
420.00000000000	27491880.508143
421.00000000000	27920299.879949
422.00000000000	28321353.658501
423.00000000000	28629716.544653
424.00000000000	28870844.564054
425.00000000000	29136948.592723
426.00000000000	29512642.965793
427.00000000000	30007313.484128
428.00000000000	30543585.902847
429.00000000000	31010061.695256
430.00000000000	31339347.292719
435.00000000000	32843701.427859
440.00000000000	33724040.814167
445.00000000000	34945609.454610
450.00000000000	35385104.734923
455.00000000000	35974102.899528
460.00000000000	36995853.636823
465.00000000000	37346025.583384
470.00000000000	38704840.049138
475.00000000000	39337148.277191
480.00000000000	40724565.190586
485.00000000000	41728883.944152
490.00000000000	43075334.845053
495.00000000000	44283567.493857
500.00000000000	45597210.181069
505.00000000000	46769058.645135
510.00000000000	48053649.361955
515.00000000000	48917384.146893
520.00000000000	50072665.582018
525.00000000000	50295117.521231
526.00000000000	50451522.476503
527.00000000000	50624351.098860
528.00000000000	50775064.324298
529.00000000000	50866658.663168
530.00000000000	50873753.102084
531.00000000000	50790614.971885
532.00000000000	50632178.821558
533.00000000000	50429802.895645
534.00000000000	50223192.884371
535.00000000000	50049618.231988
536.00000000000	49935267.785236
537.00000000000	49890254.777016
538.00000000000	49907886.366450
539.00000000000	49969307.453501
540.00000000000	50051261.279400
541.00000000000	50134267.760023
542.00000000000	50209100.979024
543.00000000000	50280227.716354
544.00000000000	50364541.343064
545.00000000000	50485809.313359
546.00000000000	50667432.540164
547.00000000000	50924790.109661
548.00000000000	51259566.102261
549.00000000000	51657395.232791
550.00000000000	52089924.212592
551.00000000000	52520612.458456
552.00000000000	52912469.269455
553.00000000000	53236151.659346
554.00000000000	53475853.810151
555.00000000000	53632278.136714
556.00000000000	53721498.900157
560.00000000000	53940637.305725
564.00000000000	54326517.255606
565.00000000000	54302810.993289
566.00000000000	54180359.570457
567.00000000000	53954154.132719
568.00000000000	53636540.910516
569.00000000000	53255965.651132
570.00000000000	52852524.679470
571.00000000000	52471335.233201
572.00000000000	52155287.555179
573.00000000000	51938329.212299
574.00000000000	51840735.154850
575.00000000000	51867074.577371
576.00000000000	52007060.529459
577.00000000000	52238873.368652
578.00000000000	52534117.767091
579.00000000000	52863297.511039
580.00000000000	53200700.327841
581.00000000000	53527818.207514
