400,14482276.62,39970757.83
405,17233820.07,36438386.47
406,17728507.29,35596469.73
407,18183804.42,34753597.89
408,18593803.11,33928820.07
409,18954014.94,33138136.96
410,19260470.8,32394597.18
411,19509447.21,31709165.32
412,19697099.06,31091501.49
413,19819931.76,30550350.49
414,19875245.86,30093162.93
415,19861556.98,29725250.38
416,19778902.94,29449027.01
417,19628632.77,29263718.25
418,19413080.68,29165771.95
419,19135225.82,29150053.91
420,18798476.86,29211145.12
425,16405253.47,30540359.14
430,13538764.28,33177055.81
435,10945020.56,36323602.52
440,8850531.335,39570384.49
445,7265944.015,42598248.2
450,6034742.79,45435248.17
455,5131182.888,47972503.48
460,4394567.078,50325747.3
465,3852153.137,52451818.8
470,3404033.185,54390490.7
475,3041190.751,56214037.66
480,2781244.947,57818407.99
485,2525736.264,59371542.09
490,2366953.728,60752355.66
495,2235226.461,62000398.4
500,2112912.708,63214220.95
505,2103667.259,64197124.94
510,2092667.066,65102625.16
515,2149805.746,65890638.05
520,2396393.764,66303144.91
525,2727619.599,66489411.8
530,3342322.781,66152795.5
535,4345597.01,64940203.89
536,4538902.778,64666696.12
537,4710807.001,64415525.22
538,4853936.198,64201029.25
539,4962399.202,64035638.58
540,5032217.65,63928944.4
541,5061555.193,63887066.67
542,5050736.788,63912372.73
543,5002096.714,64003561.97
544,4919631.639,64156092.8
545,4808577.563,64362739.54
546,4674893.629,64614560.22
547,4524781.69,64901656.21
548,4364258.699,65214005.8
549,4198820.957,65542121.18
550,4033247.342,65877508.15
555,3321404.581,67445272.37
560,3028133.422,68393287.52
565,3424594.893,68129544.04
570,4342839.703,66772386.57
571,4515335.378,66491135.05
572,4662701.106,66245204.8
573,4776565.484,66050700.51
574,4849906.304,65921413.89
575,4877543.515,65868083.47
576,4856480.812,65897798.55
577,4786118.03,66013553.69
578,4668203.236,66213800.32
579,4506768.764,66492893.88
580,4307837.867,66841543.18
581,4079004.361,67247414.53
582,3828895.419,67695773.72
583,3566669.492,68170830.49
584,3301441.921,68656777.98
585,3041693.965,69138202.28
590,2031842.572,71093656.35
595,1603851.939,72048855.38
600,1395734.876,72572221.63
