400,13072926.6,14358787.05,14882998.5,15220104.67,15327426.06
401,13554402.59,14926422.64,15358773.92,15621177.87,15721743.91
402,14070341.13,15424619.62,15778055.2,16055435.6,16188472.65
403,14570112.87,15870762.98,16230154.13,16591427.93,16765187.02
404,15037680.71,16323233.14,16761329.71,17199247.53,17387880.31
405,15493475.61,16821544.89,17338509.98,17786043.88,17955441.48
406,15963052.59,17352796.23,17885241.35,18277254.23,18413578.31
407,16447745.21,17867086.33,18346765.67,18669099.91,18785828.39
408,16923114.37,18319424.99,18725389.68,19014341.32,19135660.14
409,17361481.11,18699195.36,19062885.62,19364711.17,19502829.7
410,17753720.03,19026563.15,19394490.63,19724222.78,19870258.04
411,18110203.04,19326038.38,19717119.81,20049771.73,20183596.69
412,18443180.29,19602791.48,19995448.43,20291406.47,20399539.73
413,18749828.83,19839955.68,20194640.07,20433635.3,20519241.19
414,19012235.92,20015188.22,20308943.66,20503502.88,20581160.04
415,19212709.21,20119996.97,20362768.79,20542064.5,20623242.61
416,19348465.44,20165303.79,20385936.31,20566302.77,20648692.84
417,19432155.46,20169373.07,20385521.81,20554068.99,20623519.81
418,19479541.88,20139404.21,20338768.24,20464171.44,20507256.96
419,19496848.32,20063373.68,20213117.54,20274059.93,20290173.67
420,19477452.77,19919338.39,19995918.76,20002061.31,20004700.72
421,19409105.46,19696518.23,19709569.13,19695884.53,19701668.95
422,19282405.36,19409134.25,19397063.02,19394829.09,19409063.85
423,19094967.42,19089974.55,19088614.12,19096921.61,19107953.34
424,18850871.14,18766047.14,18775912.36,18758674.54,18746359.93
425,18559022.7,18435136.56,18416262.26,18329790.58,18282113.52
426,18232099.83,18064776.97,17966941.06,17797603.05,17722279.34
427,17884036.27,17618773.82,17425033.42,17206464.6,17127616.04
428,17521404.46,17090087.87,16838226.73,16632038.93,16573467.15
429,17136560.89,16515560.9,16277143.53,16129510.67,16096871.05
430,16711476.88,15957977.21,15787935.16,15694406.45,15670215.29
435,14180310.2,13540648.11,13193198.22,12914653.83,12831897.68
436,13758220.02,12930837.22,12610330.21,12419666.42,12378868.21
437,13331686.93,12358717.21,12142624.26,12047914.01,12032723.89
438,12856568.96,11890659.61,11788360.14,11733562.19,11710236.56
439,12326001.5,11533503.87,11477800.39,11380331.34,11320725.21
440,11781180.99,11226973.9,11119237.96,10926499.31,10827487.34
441,11287761.7,10884251.52,10662325.51,10388331.5,10274392.39
442,10889945.51,10450936.64,10132833.75,9849912.023,9757217.398
443,10577697.04,9944244.504,9617476.521,9408799.656,9361515.466
444,10289941.11,9442755.577,9206604.972,9111570.784,9106109.657
445,9955424.196,9034947.094,8934758.179,8923380.899,8930751.81
450,8109341.588,7805316.397,7516903.838,7289476.767,7222214.519
455,6808202.024,6557471.966,6589961.26,6533970.01,6486465.447
460,6058390.849,5401984.527,5289237.145,5281859.594,5304585.579
465,4928334.429,5045438.069,4917365.981,4751618.248,4678823.782
