#Parameters = {s=7}
#"Wavelength / nm"	"Total ACS [pw] [Real Part]"
#----------------------------------------------
568.00000000000	4055133.2045345
569.00000000000	4279160.6281278
570.00000000000	4503712.8019335
571.00000000000	4718621.3893106
572.00000000000	4913060.0418543
573.00000000000	5075878.9255696
574.00000000000	5196197.3304589
575.00000000000	5264203.8309779
576.00000000000	5272114.4619498
577.00000000000	5215143.6737514
578.00000000000	5092332.2159561
579.00000000000	4907057.9483120
580.00000000000	4667106.6813153
581.00000000000	4384219.8608085
582.00000000000	4073138.5407138
583.00000000000	3750238.5656711
584.00000000000	3431917.2365071
585.00000000000	3132939.6382916
586.00000000000	2864978.9903653
590.00000000000	2184597.6587899
595.00000000000	1814367.0128209
600.00000000000	1377120.5975003
#Parameters = {s=7}
#"Wavelength / nm"	"Total RCS [pw] [Real Part]"
#----------------------------------------------
400.00000000000	33603284.462687
401.00000000000	32952077.068043
402.00000000000	32397296.345653
403.00000000000	31842467.110719
404.00000000000	31215472.307937
405.00000000000	30539155.144761
406.00000000000	29917434.016196
407.00000000000	29449054.743933
408.00000000000	29145189.385037
409.00000000000	28923112.699914
410.00000000000	28680033.919686
411.00000000000	28382171.469328
412.00000000000	28092604.649222
413.00000000000	27916057.688982
414.00000000000	27909659.349960
415.00000000000	28035434.862475
416.00000000000	28192665.262643
417.00000000000	28300792.922817
418.00000000000	28363314.569509
419.00000000000	28461568.941551
420.00000000000	28685335.069988
421.00000000000	29058042.984519
422.00000000000	29515740.128056
423.00000000000	29954839.175785
424.00000000000	30309382.795178
425.00000000000	30597222.387020
426.00000000000	30900827.233850
427.00000000000	31299337.692108
428.00000000000	31803743.656469
429.00000000000	32343933.653086
430.00000000000	32816808.397856
435.00000000000	34204127.455633
440.00000000000	35288257.219170
445.00000000000	36210104.461713
450.00000000000	36240674.230339
455.00000000000	36793996.459890
460.00000000000	37199954.653548
465.00000000000	37407215.830314
470.00000000000	38422619.532105
475.00000000000	38710114.820321
480.00000000000	40035431.537899
485.00000000000	40643891.821839
490.00000000000	42080351.720649
495.00000000000	42949057.382726
500.00000000000	44445745.536712
505.00000000000	45360041.331186
510.00000000000	46882695.558881
515.00000000000	47600056.092909
520.00000000000	48991280.453070
525.00000000000	49222874.701612
526.00000000000	49360333.173166
527.00000000000	49541778.953679
528.00000000000	49733559.148819
529.00000000000	49893794.877339
530.00000000000	49984279.517886
531.00000000000	49982533.016115
532.00000000000	49887849.039532
533.00000000000	49721457.161889
534.00000000000	49521030.580379
535.00000000000	49330010.844061
536.00000000000	49186715.176706
537.00000000000	49115509.420848
538.00000000000	49121865.878444
539.00000000000	49193666.001490
540.00000000000	49307189.938567
541.00000000000	49435949.407310
542.00000000000	49559401.153078
543.00000000000	49669866.186319
544.00000000000	49774806.263234
545.00000000000	49893987.088911
546.00000000000	50053306.165276
547.00000000000	50276428.596030
548.00000000000	50576867.840476
549.00000000000	50952480.989952
550.00000000000	51384388.915524
551.00000000000	51840398.219431
552.00000000000	52281775.122967
553.00000000000	52671923.634994
554.00000000000	52984241.437899
555.00000000000	53207870.695938
556.00000000000	53349320.471324
560.00000000000	53602023.003433
564.00000000000	54074653.170358
565.00000000000	54117295.730239
566.00000000000	54069462.186870
567.00000000000	53915963.478508
568.00000000000	53659037.067769
569.00000000000	53319221.346328
570.00000000000	52932501.843021
571.00000000000	52544393.269256
572.00000000000	52202412.286107
