#
#"Frequency / PHz"	"Eps'' (Fit) [Real]"
#--------------------------------------
0.43440288305283	0.00075849134009331
0.43490722775459	0.00076131580863148
0.43541160225868	0.00076416559750214
0.43591594696045	0.00076704099774361
0.43642032146454	0.00076994253322482
0.43692466616631	0.00077287061139941
0.43734097480774	0.00077530799899250
0.43742901086807	0.00077582581434399
0.43793338537216	0.00077880860771984
0.43843773007393	0.00078181939898059
0.43894210457802	0.00078485877020285
0.43944644927979	0.00078792730346322
0.43995082378387	0.00079102546442300
0.44045516848564	0.00079415383515880
0.44095951318741	0.00079731299774721
0.44127833843231	0.00079932610969990
0.44146388769150	0.00080050353426486
0.44196823239326	0.00080372608499601
0.44247260689735	0.00080698123201728
0.44297695159912	0.00081026961561292
0.44348129630089	0.00081359187606722
0.44398567080498	0.00081694877007976
0.44449001550674	0.00082034093793482
0.44499439001083	0.00082376907812431
0.44525113701820	0.00082552834646776
0.44549873471260	0.00082723394734785
0.44600310921669	0.00083073636051267
0.44650745391846	0.00083427695790306
0.44701179862022	0.00083785667084157
0.44751617312431	0.00084147631423548
0.44802051782608	0.00084513664478436
0.44852489233017	0.00084883865201846
0.44902923703194	0.00085258320905268
0.44925969839096	0.00085430871695280
0.44953361153603	0.00085637118900195
0.45003795623779	0.00086020358139649
0.45054230093956	0.00086408143397421
0.45104667544365	0.00086800567805767
0.45155102014542	0.00087197747780010
0.45205539464951	0.00087599782273173
0.45255973935127	0.00088006787700579
0.45306408405304	0.00088418874656782
0.45330438017845	0.00088617019355297
0.45356845855713	0.00088836171198636
0.45407280325890	0.00089258799562231
0.45457717776299	0.00089686881983653
0.45508152246475	0.00090120558161288
0.45558589696884	0.00090559956151992
0.45609024167061	0.00091005221474916
0.45659458637238	0.00091456499649212
0.45709896087646	0.00091913942014799
0.45738545060158	0.00092176580801606
0.45760330557823	0.00092377705732360
0.45810768008232	0.00092847947962582
0.45861202478409	0.00093324843328446
0.45911639928818	0.00093808560632169
0.45962074398994	0.00094299280317500
0.46012508869171	0.00094797188648954
0.46062946319580	0.00095302483532578
0.46113380789757	0.00095815362874418
0.46150326728821	0.00096195976948366
0.46163818240166	0.00096336030401289
0.46214252710342	0.00096864701481536
0.46264687180519	0.00097401608945802
0.46315124630928	0.00097946973983198
0.46365559101105	0.00098501052707434
0.46415996551514	0.00099064083769917
0.46466431021690	0.00099636334925890
0.46516868472099	0.0010021807393059
0.46565815806389	0.0010079198982567
0.46567302942276	0.0010080958018079
0.46617737412453	0.0010141115635633
0.46668174862862	0.0010202310513705
0.46718609333038	0.0010264574084431
0.46769046783447	0.0010327940108255
0.46819481253624	0.0010392442345619
0.46869915723801	0.0010458118049428
0.46920353174210	0.0010525004472584
0.46970787644386	0.0010593140032142
0.46985045075417	0.0010612630285323
0.47021225094795	0.0010662566637620
0.47071659564972	0.0010733326198533
0.47122097015381	0.0010805465281010
0.47172531485558	0.0010879028122872
0.47222965955734	0.0010954065946862
0.47273403406143	0.0011030627647415
0.47323837876320	0.0011108769103885
0.47374275326729	0.0011188543867320
0.47408047318459	0.0011242907494307
0.47424709796906	0.0011270012473688
0.47475147247314	0.0011353236623108
0.47525581717491	0.0011438279179856
0.47576016187668	0.0011525208828971
0.47626453638077	0.0011614096583799
0.47676888108253	0.0011705016950145
0.47727325558662	0.0011798047926277
0.47777760028839	0.0011893273331225
0.47828194499016	0.0011990778148174
0.47834858298302	0.0012003836454824
0.47878631949425	0.0012090654345229
0.47929066419601	0.0012192997382954
0.47979503870010	0.0012297909706831
0.48029938340187	0.0012405497254804
0.48080375790596	0.0012515872949734
0.48130810260773	0.0012629155535251
0.48181244730949	0.0012745469575748
0.48231682181358	0.0012864947784692
0.48265513777733	0.0012946936767548
0.48282116651535	0.0012987731024623
0.48332554101944	0.0013113967142999
0.48382988572121	0.0013243812136352
0.48433426022530	0.0013377434806898
0.48483860492706	0.0013515008613467
0.48534294962883	0.0013656723313034
0.48584732413292	0.0013802774483338
0.48635166883469	0.0013953375164419
0.48685604333878	0.0014108748873696
0.48700046539307	0.0014154153177515
0.48736038804054	0.0014269133098423
0.48786473274231	0.0014434783952311
0.48836910724640	0.0014605969190598
0.48887345194817	0.0014782978687435
0.48937782645226	0.0014966118615121
0.48988217115402	0.0015155719593167
0.49038654565811	0.0015352130867541
0.49089089035988	0.0015555728459731
0.49138489365578	0.0015762500697747
0.49139523506165	0.0015766914002597
0.49189960956573	0.0015986117068678
0.49240395426750	0.0016213799826801
0.49290832877159	0.0016450455877930
0.49341267347336	0.0016696618404239
0.49391704797745	0.0016952857840806
0.49442139267921	0.0017219787696376
0.49492573738098	0.0017498068045825
0.49543011188507	0.0017788413679227
0.49580880999565	0.0018014812376350
0.49593445658684	0.0018091590609401
0.49643883109093	0.0018408427713439
0.49694317579269	0.0018739819061011
0.49744752049446	0.0019086732063442
0.49795189499855	0.0019450212130323
0.49845623970032	0.0019831391982734
0.49896061420441	0.0020231495145708
0.49946495890617	0.0020651852246374
0.49996933341026	0.0021093902178109
0.50027257204056	0.0021370756439865
0.50047367811203	0.0021559207234532
0.50097805261612	0.0022049464751035
0.50148236751556	0.0022566518746316
0.50198674201965	0.0023112364578992
0.50249111652374	0.0023689181543887
0.50299549102783	0.0024299323558807
0.50349980592728	0.0024945356417447
0.50400418043137	0.0025630062445998
0.50450855493546	0.0026356456801295
0.50477647781372	0.0026760415639728
0.50501286983490	0.0027127808425575
0.50551724433899	0.0027947651688010
0.50602161884308	0.0028819802682847
0.50652599334717	0.0029748370870948
0.50703030824661	0.0030737763736397
0.50753468275070	0.0031792686786503
0.50803905725479	0.0032918145880103
0.50854337215424	0.0034119409974664
0.50904774665833	0.0035401990171522
0.50932097434998	0.0036132682580501
0.50955212116241	0.0036771567538381
0.51005643606186	0.0038233909290284
0.51056081056595	0.0039794733747840
0.51106518507004	0.0041459547355771
0.51156955957413	0.0043233372271061
0.51207387447357	0.0045120464637876
0.51257824897766	0.0047123879194260
0.51308262348175	0.0049244966357946
0.51358693838120	0.0051482738927007
0.51390635967255	0.0052958382293582
0.51409131288528	0.0053833131678402
0.51459568738937	0.0056288116611540
0.51510006189346	0.0058834776282310
0.51560437679291	0.0061454316601157
0.51610875129700	0.0064121144823730
0.51661312580109	0.0066802171058953
0.51711744070053	0.0069456435739994
0.51762181520462	0.0072035337798297
0.51812618970871	0.0074483659118414
0.51853299140930	0.0076322620734572
0.51863056421280	0.0076741497032344
0.51913487911224	0.0078747235238552
0.51963925361633	0.0080441366881132
0.52014362812042	0.0081770922988653
0.52064794301987	0.0082693938165903
0.52115231752396	0.0083183366805315
0.52165669202805	0.0083229690790176
0.52216106653214	0.0082841943949461
0.52266538143158	0.0082046827301383
0.52316975593567	0.0080886082723737
0.52320134639740	0.0080802422016859
0.52367413043976	0.0079412674531341
0.52417844533920	0.0077686356380582
0.52468281984329	0.0075769261457026
0.52518719434738	0.0073722014203668
0.52569150924683	0.0071600791998208
0.52619588375092	0.0069455304183066
0.52670025825500	0.0067327753640711
0.52720463275909	0.0065252585336566
0.52770894765854	0.0063256788998842
0.52791166305542	0.0062481784261763
0.52821332216263	0.0061360625550151
0.52871769666672	0.0059578493237495
0.52922201156616	0.0057919914834201
0.52972638607025	0.0056390492245555
0.53023076057434	0.0054992730729282
0.53073513507843	0.0053726835176349
0.53123944997787	0.0052591320127249
0.53174382448196	0.0051583521999419
0.53224819898605	0.0050700041465461
0.53266441822052	0.0050061815418303
0.53275251388550	0.0049937036819756
0.53325688838959	0.0049290489405394
0.53376126289368	0.0048756380565464
0.53426563739777	0.0048330822028220
0.53476995229721	0.0048010144382715
0.53527432680130	0.0047790971584618
0.53577870130539	0.0047670244239271
0.53628301620483	0.0047645228914917
0.53678739070892	0.0047713536769152
0.53729176521301	0.0047873104922473
0.53745996952057	0.0047946306876838
0.53779613971710	0.0048122154548764
0.53830045461655	0.0048459186218679
0.53880482912064	0.0048882924020290
0.53930920362473	0.0049392268992960
0.53981351852417	0.0049986238591373
0.54031789302826	0.0050663901492953
0.54082226753235	0.0051424303092062
0.54132664203644	0.0052266372367740
0.54183095693588	0.0053188814781606
0.54229873418808	0.0054114707745612
0.54233533143997	0.0054190014488995
0.54283970594406	0.0055267889983952
0.54334402084351	0.0056419763714075
0.54384839534760	0.0057642199099064
0.54435276985168	0.0058930837549269
0.54485708475113	0.0060280244797468
0.54536145925522	0.0061683696694672
0.54586583375931	0.0063133053481579
0.54637020826340	0.0064618582837284
0.54687452316284	0.0066128834150732
0.54718101024628	0.0067052999511361
0.54737889766693	0.0067650573328137
0.54788327217102	0.0069168740883470
0.54838758707047	0.0070666526444256
0.54889196157455	0.0072125508449972
0.54939633607864	0.0073525924235582
0.54990071058273	0.0074847051873803
0.55040502548218	0.0076067703776062
0.55090939998627	0.0077166841365397
0.55141377449036	0.0078124259598553
0.55191808938980	0.0078921355307102
0.55210721492767	0.0079175494611263
0.55242246389389	0.0079541858285666
0.55292683839798	0.0079972539097071
0.55343121290207	0.0080203814432025
0.55393552780151	0.0080230189487338
0.55443990230560	0.0080050481483340
0.55494427680969	0.0079667884856462
0.55544859170914	0.0079089738428593
0.55595296621323	0.0078327180817723
0.55645734071732	0.0077394549734890
0.55696171522141	0.0076308720745146
0.55707782506943	0.0076038939878345
0.55746603012085	0.0075088385492563
0.55797040462494	0.0073753292672336
0.55847477912903	0.0072323535569012
0.55897909402847	0.0070818942040205
0.55948346853256	0.0069258548319340
0.55998784303665	0.0067660170607269
0.56049215793610	0.0066040121018887
0.56099653244019	0.0064413021318614
0.56150090694427	0.0062791700474918
0.56200528144836	0.0061187208630145
0.56209313869476	0.0060910005122423
0.56250959634781	0.0059608840383589
0.56301397085190	0.0058064265176654
0.56351834535599	0.0056559625081718
0.56402266025543	0.0055099702440202
0.56452703475952	0.0053688078187406
0.56503140926361	0.0052327271550894
0.56553578376770	0.0051018907688558
0.56604009866714	0.0049763843417168
0.56654447317123	0.0048562297597528
0.56704884767532	0.0047413981519639
0.56715363264084	0.0047181947156787
0.56755316257477	0.0046318182721734
0.56805753707886	0.0045273848809302
0.56856191158295	0.0044279689900577
0.56906628608704	0.0043334206566215
0.56957060098648	0.0042435787618160
0.57007497549057	0.0041582700796425
0.57057934999466	0.0040773181244731
0.57108366489410	0.0040005426853895
0.57158803939819	0.0039277640171349
0.57209241390228	0.0038588042370975
0.57225972414017	0.0038367426022887
0.57259678840637	0.0037934880238026
0.57310110330582	0.0037316449452192
0.57360547780991	0.0036731094587594
0.57410985231400	0.0036177225410938
0.57461416721344	0.0035653302911669
0.57511854171753	0.0035157862585038
0.57562291622162	0.0034689500462264
0.57612729072571	0.0034246877767146
0.57663160562515	0.0033828725572675
0.57713598012924	0.0033433833159506
0.57741171121597	0.0033227354288101
0.57764035463333	0.0033061059657484
0.57814466953278	0.0032709320075810
0.57864904403687	0.0032377587631345
0.57915341854095	0.0032064891420305
0.57965773344040	0.0031770318746567
0.58016210794449	0.0031493003480136
0.58066648244858	0.0031232128385454
0.58117085695267	0.0030986922793090
0.58167517185211	0.0030756662599742
0.58217954635620	0.0030540663283318
0.58261013031006	0.0030367055442184
0.58268392086029	0.0030338279902935
0.58318823575974	0.0030148900114000
0.58369261026382	0.0029971955809742
0.58419698476791	0.0029806902166456
0.58470135927200	0.0029653231613338
0.58520567417145	0.0029510462190956
0.58571004867554	0.0029378144536167
0.58621442317963	0.0029255847912282
0.58671873807907	0.0029143171850592
0.58722311258316	0.0029039739165455
0.58772748708725	0.0028945186641067
0.58785533905029	0.0028922588098794
0.58823186159134	0.0028859181329608
0.58873617649078	0.0028781401924789
0.58924055099487	0.0028711552731693
0.58974492549896	0.0028649345040321
0.59024924039841	0.0028594515752047
0.59075361490250	0.0028546811081469
0.59125798940659	0.0028505995869637
0.59176236391068	0.0028471841942519
0.59226667881012	0.0028444139752537
0.59277105331421	0.0028422689065337
0.59314775466919	0.0028410635422915
0.59327542781830	0.0028407303616405
0.59377974271774	0.0028397804126143
0.59428411722183	0.0028394022956491
0.59478849172592	0.0028395804110914
0.59529280662537	0.0028402996249497
0.59579718112946	0.0028415459673852
0.59630155563354	0.0028433061670512
0.59680593013763	0.0028455678839236
0.59731024503708	0.0028483194764704
0.59781461954117	0.0028515495359898
0.59831899404526	0.0028552482835948
0.59848785400391	0.0028565893881023
0.59882330894470	0.0028594054747373
0.59932768344879	0.0028640120290220
0.59983205795288	0.0028690595645458
0.60033643245697	0.0028745396994054
0.60084074735641	0.0028804452158511
0.60134512186050	0.0028867691289634
0.60184949636459	0.0028935044538230
0.60235381126404	0.0029006453696638
0.60285818576813	0.0029081860557199
0.60336256027222	0.0029161213897169
0.60386693477631	0.0029244462493807
0.60387599468231	0.0029245996847749
0.60437124967575	0.0029331562109292
0.60487562417984	0.0029422468505800
0.60537999868393	0.0029517149087042
0.60588431358337	0.0029615564271808
0.60638868808746	0.0029717683792114
0.60689306259155	0.0029823479708284
0.60739743709564	0.0029932924080640
0.60790175199509	0.0030045998282731
0.60840612649918	0.0030162679031491
0.60891050100327	0.0030282950028777
0.60931265354156	0.0030381418764591
0.60941481590271	0.0030406799633056
0.60991919040680	0.0030534211546183
0.61042356491089	0.0030665178783238
0.61092793941498	0.0030799692030996
0.61143225431442	0.0030937748961151
0.61193662881851	0.0031079344917089
0.61244100332260	0.0031224482227117
0.61294531822205	0.0031373160891235
0.61344969272614	0.0031525387894362
0.61395406723022	0.0031681165564805
0.61445838212967	0.0031840503215790
0.61479824781418	0.0031949882395566
0.61496275663376	0.0032003410160542
0.61546713113785	0.0032169902697206
0.61597150564194	0.0032339992467314
0.61647582054138	0.0032513695769012
0.61698019504547	0.0032691028900445
0.61748456954956	0.0032872017472982
0.61798888444901	0.0033056677784771
0.61849325895309	0.0033245035447180
0.61899763345718	0.0033437116071582
0.61950200796127	0.0033632947597653
0.62000632286072	0.0033832560293376
0.62033325433731	0.0033963979221880
0.62051069736481	0.0034035984426737
0.62101507186890	0.0034243252594024
0.62151938676834	0.0034454399719834
0.62202376127243	0.0034669465385377
0.62252813577652	0.0034888484515250
0.62303251028061	0.0035111499018967
0.62353682518005	0.0035338553134352
0.62404119968414	0.0035569686442614
0.62454557418823	0.0035804950166494
0.62504988908768	0.0036044390872121
0.62555426359177	0.0036288057453930
0.62591809034348	0.0036466477904469
0.62605863809586	0.0036536003462970
0.62656301259995	0.0036788282450289
0.62706732749939	0.0037044947966933
0.62757170200348	0.0037306060548872
0.62807607650757	0.0037571680732071
0.62858039140701	0.0037841869052500
0.62908476591110	0.0038116690702736
0.62958914041519	0.0038396210875362
0.63009345531464	0.0038680497091264
0.63059782981873	0.0038969623856246
0.63110220432281	0.0039263661019504
0.63155317306519	0.0039530806243420
0.63160657882690	0.0039562685415149
0.63211089372635	0.0039866776205599
0.63261526823044	0.0040176007896662
0.63311964273453	0.0040490468963981
0.63362395763397	0.0040810243226588
0.63412833213806	0.0041135414503515
0.63463270664215	0.0041466075927019
0.63513708114624	0.0041802320629358
0.63564139604568	0.0042144241742790
0.63614577054977	0.0042491941712797
0.63665014505386	0.0042845518328249
0.63715445995331	0.0043205074034631
0.63723903894424	0.0043265935964882
0.63765883445740	0.0043570720590651
0.63816320896149	0.0043942560441792
0.63866758346558	0.0044320714659989
0.63917189836502	0.0044705299660563
0.63967627286911	0.0045096431858838
0.64018064737320	0.0045494232326746
0.64068496227264	0.0045898831449449
0.64118933677673	0.0046310359612107
0.64169371128082	0.0046728947199881
0.64219808578491	0.0047154733911157
0.64270240068436	0.0047587859444320
0.64297604560852	0.0047825975343585
0.64320677518845	0.0048028477467597
0.64371114969254	0.0048476723022759
0.64421546459198	0.0048932763747871
0.64471983909607	0.0049396748654544
0.64522421360016	0.0049868845380843
0.64572858810425	0.0050349221564829
0.64623290300369	0.0050838040187955
0.64673727750778	0.0051335487514734
0.64724165201187	0.0051841745153069
0.64774596691132	0.0052356994710863
0.64825034141541	0.0052881427109241
0.64875471591949	0.0053415247239172
0.64876472949982	0.0053425957448781
0.64925903081894	0.0053958655335009
0.64976340532303	0.0054511856287718
0.65026777982712	0.0055075068958104
0.65077215433121	0.0055648516863585
0.65127646923065	0.0056232418864965
0.65178084373474	0.0056827017106116
0.65228521823883	0.0057432553730905
0.65278953313828	0.0058049266226590
0.65329390764236	0.0058677420020103
0.65379828214645	0.0059317271225154
0.65430265665054	0.0059969094581902
0.65460550785065	0.0060366410762072
0.65480697154999	0.0060633164830506
0.65531134605408	0.0061309766024351
0.65581572055817	0.0061999196186662
0.65632003545761	0.0062701757997274
0.65682440996170	0.0063417763449252
0.65732878446579	0.0064147533848882
0.65783315896988	0.0064891399815679
0.65833747386932	0.0065649701282382
0.65884184837341	0.0066422787494957
0.65934622287750	0.0067211021669209
0.65985053777695	0.0068014780990779
0.66035491228104	0.0068834437988698
0.66049891710281	0.0069071403704584
0.66085928678513	0.0069670397788286
0.66136366128922	0.0070523065514863
0.66186797618866	0.0071392850950360
0.66237235069275	0.0072280201129615
0.66287672519684	0.0073185549117625
0.66338104009628	0.0074109360575676
0.66388541460037	0.0075052105821669
0.66438978910446	0.0076014269143343
0.66489410400391	0.0076996362768114
0.66539847850800	0.0077998894266784
0.66590285301208	0.0079022403806448
0.66640722751617	0.0080067431554198
0.66644531488419	0.0080147329717875
0.66691154241562	0.0081134559586644
0.66741591691971	0.0082224374637008
0.66792029142380	0.0083337463438511
0.66842460632324	0.0084474449977279
0.66892898082733	0.0085635995492339
0.66943335533142	0.0086822742596269
0.66993772983551	0.0088035380467772
0.67044204473495	0.0089274616912007
0.67094641923904	0.0090541169047356
0.67145079374313	0.0091835781931877
0.67195510864258	0.0093159247189760
0.67244529724121	0.0094473864883184
0.67245948314667	0.0094512347131968
0.67296385765076	0.0095895901322365
0.67346823215485	0.0097310757264495
0.67397254705429	0.0098757790401578
0.67447692155838	0.010023790411651
0.67498129606247	0.010175202041864
0.67548561096191	0.010330109857023
0.67598998546600	0.010488613508642
0.67649435997009	0.010650813579559
0.67699873447418	0.010816815309227
0.67750304937363	0.010986726731062
0.67800742387772	0.011160658672452
0.67849928140640	0.011334267444909
0.67851179838181	0.011338727548718
0.67901611328125	0.011521050706506
0.67952048778534	0.011707750149071
0.68002486228943	0.011898950673640
0.68052923679352	0.012094782665372
0.68103355169296	0.012295377440751
0.68153792619705	0.012500872835517
0.68204230070114	0.012711410410702
0.68254661560059	0.012927132658660
0.68305099010468	0.013148190453649
0.68355536460876	0.013374735601246
0.68405967950821	0.013606925494969
0.68456405401230	0.013844920322299
0.68460780382156	0.013865827582777
0.68506842851639	0.014088886789978
0.68557280302048	0.014338992536068
0.68607711791992	0.014595412649214
0.68658149242401	0.014858325012028
0.68708586692810	0.015127910301089
0.68759018182755	0.015404353849590
0.68809455633163	0.015687847509980
0.68859893083572	0.015978584066033
0.68910330533981	0.016276758164167
0.68960762023926	0.016582572832704
0.69011199474335	0.016896232962608
0.69061636924744	0.017217943444848
0.69077128171921	0.017318403348327
0.69112068414688	0.017547912895679
0.69162505865097	0.017886353656650
0.69212943315506	0.018233479931951
0.69263380765915	0.018589504063129
0.69313812255859	0.018954643979669
0.69364249706268	0.019329112023115
0.69414687156677	0.019713126122952
0.69465118646622	0.020106896758080
0.69515556097031	0.020510636270046
0.69565993547440	0.020924551412463
0.69616430997849	0.021348843351007
0.69666862487793	0.021783709526062
0.69699025154114	0.022066606208682
0.69717299938202	0.022229338064790
0.69767737388611	0.022685909643769
0.69818168878555	0.023153591901064
0.69868606328964	0.023632541298866
0.69919043779373	0.024122901260853
0.69969475269318	0.024624792858958
0.70019912719727	0.025138322263956
0.70070350170135	0.025663569569588
0.70120787620544	0.026200592517853
0.70171219110489	0.026749417185783
0.70221656560898	0.027310039848089
0.70272094011307	0.027882421389222
0.70322525501251	0.028466477990150
0.70326519012451	0.028513202443719
0.70372962951660	0.029062088578939
0.70423400402069	0.029669079929590
0.70473837852478	0.030287228524685
0.70524269342422	0.030916249379516
0.70574706792831	0.031555797904730
0.70625144243240	0.032205462455750
0.70675575733185	0.032864756882191
0.70726013183594	0.033533114939928
0.70776450634003	0.034209895879030
0.70826888084412	0.034894358366728
0.70877319574356	0.035585679113865
0.70927757024765	0.036282926797867
0.70959663391113	0.036726653575897
0.70978194475174	0.036985076963902
0.71028625965118	0.037690993398428
0.71079063415527	0.038399435579777
0.71129500865936	0.039109043776989
0.71179938316345	0.039818357676268
0.71230369806290	0.040525786578655
0.71280807256699	0.041229646652937
0.71331244707108	0.041928131133318
0.71381676197052	0.042619328945875
0.71432113647461	0.043301232159138
0.71482551097870	0.043971735984087
0.71532988548279	0.044628653675318
0.71583420038223	0.045269723981619
0.71598511934280	0.045458108186722
0.71633857488632	0.045892626047134
0.71684294939041	0.046494994312525
0.71734726428986	0.047074440866709
0.71785163879395	0.047628562897444
0.71835601329803	0.048154976218939
0.71886032819748	0.048651322722435
0.71936470270157	0.049115318804979
0.71986907720566	0.049544740468264
0.72037345170975	0.049937494099140
0.72087776660919	0.050291601568460
0.72138214111328	0.050605241209269
0.72188651561737	0.050876781344414
0.72239083051682	0.051104772835970
0.72243106365204	0.051121044903994
0.72289520502090	0.051287993788719
0.72339957952499	0.051425460726023
0.72390395402908	0.051516428589821
0.72440826892853	0.051560424268246
0.72491264343262	0.051557224243879
0.72541701793671	0.051506891846657
0.72592133283615	0.051409751176834
0.72642570734024	0.051266383379698
0.72693008184433	0.051077634096146
