#
#"Frequency / PHz"	"Eps' (Fit) [Real]"
#-------------------------------------
0.43995082378387	2.0293843746185
0.44045516848564	2.0293998718262
0.44095951318741	2.0294153690338
0.44127833843231	2.0294251441956
0.44146388769150	2.0294308662415
0.44196823239326	2.0294466018677
0.44247260689735	2.0294623374939
0.44297695159912	2.0294783115387
0.44348129630089	2.0294942855835
0.44398567080498	2.0295104980469
0.44449001550674	2.0295267105103
0.44499439001083	2.0295431613922
0.44525113701820	2.0295515060425
0.44549873471260	2.0295596122742
0.44600310921669	2.0295763015747
0.44650745391846	2.0295929908752
0.44701179862022	2.0296099185944
0.44751617312431	2.0296268463135
0.44802051782608	2.0296440124512
0.44852489233017	2.0296611785889
0.44902923703194	2.0296785831451
0.44925969839096	2.0296864509583
0.44953361153603	2.0296959877014
0.45003795623779	2.0297136306763
0.45054230093956	2.0297315120697
0.45104667544365	2.0297493934631
0.45155102014542	2.0297675132751
0.45205539464951	2.0297856330872
0.45255973935127	2.0298039913177
0.45306408405304	2.0298225879669
0.45330438017845	2.0298314094543
0.45356845855713	2.0298411846161
0.45407280325890	2.0298600196838
0.45457717776299	2.0298788547516
0.45508152246475	2.0298979282379
0.45558589696884	2.0299172401428
0.45609024167061	2.0299367904663
0.45659458637238	2.0299563407898
0.45709896087646	2.0299761295319
0.45738545060158	2.0299873352051
0.45760330557823	2.0299959182739
0.45810768008232	2.0300161838531
0.45861202478409	2.0300364494324
0.45911639928818	2.0300569534302
0.45962074398994	2.0300774574280
0.46012508869171	2.0300984382629
0.46062946319580	2.0301194190979
0.46113380789757	2.0301406383514
0.46150326728821	2.0301563739777
0.46163818240166	2.0301620960236
0.46214252710342	2.0301837921143
0.46264687180519	2.0302054882050
0.46315124630928	2.0302276611328
0.46365559101105	2.0302498340607
0.46415996551514	2.0302722454071
0.46466431021690	2.0302948951721
0.46516868472099	2.0303177833557
0.46565815806389	2.0303404331207
0.46567302942276	2.0303409099579
0.46617737412453	2.0303642749786
0.46668174862862	2.0303881168365
0.46718609333038	2.0304119586945
0.46769046783447	2.0304360389709
0.46819481253624	2.0304603576660
0.46869915723801	2.0304849147797
0.46920353174210	2.0305097103119
0.46970787644386	2.0305349826813
0.46985045075417	2.0305421352386
0.47021225094795	2.0305602550507
0.47071659564972	2.0305860042572
0.47122097015381	2.0306119918823
0.47172531485558	2.0306382179260
0.47222965955734	2.0306649208069
0.47273403406143	2.0306918621063
0.47323837876320	2.0307190418243
0.47374275326729	2.0307464599609
0.47408047318459	2.0307650566101
0.47424709796906	2.0307743549347
0.47475147247314	2.0308024883270
0.47525581717491	2.0308310985565
0.47576016187668	2.0308599472046
0.47626453638077	2.0308890342712
0.47676888108253	2.0309185981750
0.47727325558662	2.0309486389160
0.47777760028839	2.0309789180756
0.47828194499016	2.0310096740723
0.47834858298302	2.0310137271881
0.47878631949425	2.0310409069061
0.47929066419601	2.0310723781586
0.47979503870010	2.0311045646667
0.48029938340187	2.0311369895935
0.48080375790596	2.0311696529388
0.48130810260773	2.0312030315399
0.48181244730949	2.0312368869781
0.48231682181358	2.0312712192535
0.48265513777733	2.0312945842743
0.48282116651535	2.0313060283661
0.48332554101944	2.0313413143158
0.48382988572121	2.0313770771027
0.48433426022530	2.0314135551453
0.48483860492706	2.0314505100250
0.48534294962883	2.0314879417419
0.48584732413292	2.0315258502960
0.48635166883469	2.0315647125244
0.48685604333878	2.0316038131714
0.48700046539307	2.0316152572632
0.48736038804054	2.0316438674927
0.48786473274231	2.0316843986511
0.48836910724640	2.0317256450653
0.48887345194817	2.0317676067352
0.48937782645226	2.0318102836609
0.48988217115402	2.0318536758423
0.49038654565811	2.0318977832794
0.49089089035988	2.0319428443909
0.49138489365578	2.0319874286652
0.49139523506165	2.0319883823395
0.49189960956573	2.0320351123810
0.49240395426750	2.0320823192596
0.49290832877159	2.0321307182312
0.49341267347336	2.0321798324585
0.49391704797745	2.0322299003601
0.49442139267921	2.0322809219360
0.49492573738098	2.0323328971863
0.49543011188507	2.0323858261108
0.49580880999565	2.0324263572693
0.49593445658684	2.0324399471283
0.49643883109093	2.0324950218201
0.49694317579269	2.0325510501862
0.49744752049446	2.0326085090637
0.49795189499855	2.0326669216156
0.49845623970032	2.0327262878418
0.49896061420441	2.0327870845795
0.49946495890617	2.0328490734100
0.49996933341026	2.0329120159149
0.50027257204056	2.0329506397247
0.50047367811203	2.0329763889313
0.50097805261612	2.0330419540405
0.50148236751556	2.0331089496613
0.50198674201965	2.0331768989563
0.50249111652374	2.0332462787628
0.50299549102783	2.0333166122437
0.50349980592728	2.0333883762360
0.50400418043137	2.0334610939026
0.50450855493546	2.0335347652435
0.50477647781372	2.0335743427277
0.50501286983490	2.0336096286774
0.50551724433899	2.0336849689484
0.50602161884308	2.0337612628937
0.50652599334717	2.0338380336761
0.50703030824661	2.0339148044586
0.50753468275070	2.0339918136597
0.50803905725479	2.0340681076050
0.50854337215424	2.0341439247131
0.50904774665833	2.0342180728912
0.50932097434998	2.0342576503754
0.50955212116241	2.0342903137207
0.51005643606186	2.0343599319458
0.51056081056595	2.0344257354736
0.51106518507004	2.0344870090485
0.51156955957413	2.0345425605774
0.51207387447357	2.0345904827118
0.51257824897766	2.0346295833588
0.51308262348175	2.0346579551697
0.51358693838120	2.0346734523773
0.51390635967255	2.0346753597260
0.51409131288528	2.0346734523773
0.51459568738937	2.0346558094025
0.51510006189346	2.0346176624298
0.51560437679291	2.0345561504364
0.51610875129700	2.0344688892365
0.51661312580109	2.0343530178070
0.51711744070053	2.0342066287994
0.51762181520462	2.0340280532837
0.51812618970871	2.0338172912598
0.51853299140930	2.0336236953735
0.51863056421280	2.0335743427277
0.51913487911224	2.0333018302917
0.51963925361633	2.0330028533936
0.52014362812042	2.0326824188232
0.52064794301987	2.0323472023010
0.52115231752396	2.0320041179657
0.52165669202805	2.0316612720490
0.52216106653214	2.0313265323639
0.52266538143158	2.0310070514679
0.52316975593567	2.0307095050812
0.52320134639740	2.0306918621063
0.52367413043976	2.0304388999939
0.52417844533920	2.0301988124847
0.52468281984329	2.0299911499023
0.52518719434738	2.0298168659210
0.52569150924683	2.0296757221222
0.52619588375092	2.0295658111572
0.52670025825500	2.0294854640961
0.52720463275909	2.0294322967529
0.52770894765854	2.0294034481049
0.52791166305542	2.0293979644775
0.52821332216263	2.0293960571289
0.52871769666672	2.0294075012207
0.52922201156616	2.0294356346130
0.52972638607025	2.0294773578644
0.53023076057434	2.0295312404633
0.53073513507843	2.0295948982239
0.53123944997787	2.0296669006348
0.53174382448196	2.0297455787659
0.53224819898605	2.0298299789429
0.53266441822052	2.0299026966095
0.53275251388550	2.0299184322357
0.53325688838959	2.0300104618073
0.53376126289368	2.0301048755646
0.53426563739777	2.0302011966705
0.53476995229721	2.0302987098694
0.53527432680130	2.0303966999054
0.53577870130539	2.0304946899414
0.53628301620483	2.0305922031403
0.53678739070892	2.0306890010834
0.53729176521301	2.0307843685150
0.53745996952057	2.0308158397675
0.53779613971710	2.0308780670166
0.53830045461655	2.0309693813324
0.53880482912064	2.0310583114624
0.53930920362473	2.0311443805695
0.53981351852417	2.0312266349792
0.54031789302826	2.0313050746918
0.54082226753235	2.0313792228699
0.54132664203644	2.0314478874207
0.54183095693588	2.0315110683441
0.54229873418808	2.0315639972687
0.54233533143997	2.0315678119659
0.54283970594406	2.0316174030304
0.54334402084351	2.0316593647003
0.54384839534760	2.0316922664642
0.54435276985168	2.0317158699036
0.54485708475113	2.0317289829254
0.54536145925522	2.0317306518555
0.54586583375931	2.0317201614380
0.54637020826340	2.0316965579987
0.54687452316284	2.0316588878632
0.54718101024628	2.0316288471222
0.54737889766693	2.0316064357758
0.54788327217102	2.0315384864807
0.54838758707047	2.0314545631409
0.54889196157455	2.0313546657562
0.54939633607864	2.0312383174896
0.54990071058273	2.0311059951782
0.55040502548218	2.0309581756592
0.55090939998627	2.0307958126068
0.55141377449036	2.0306200981140
0.55191808938980	2.0304329395294
0.55210721492767	2.0303599834442
0.55242246389389	2.0302360057831
0.55292683839798	2.0300314426422
0.55343121290207	2.0298218727112
0.55393552780151	2.0296099185944
0.55443990230560	2.0293982028961
0.55494427680969	2.0291891098022
0.55544859170914	2.0289855003357
0.55595296621323	2.0287895202637
0.55645734071732	2.0286030769348
0.55696171522141	2.0284280776978
0.55707782506943	2.0283896923065
0.55746603012085	2.0282659530640
0.55797040462494	2.0281174182892
0.55847477912903	2.0279836654663
0.55897909402847	2.0278646945953
0.55948346853256	2.0277605056763
0.55998784303665	2.0276713371277
0.56049215793610	2.0275964736938
0.56099653244019	2.0275354385376
0.56150090694427	2.0274875164032
0.56200528144836	2.0274519920349
0.56209313869476	2.0274469852448
0.56250959634781	2.0274279117584
0.56301397085190	2.0274143218994
0.56351834535599	2.0274107456207
0.56402266025543	2.0274159908295
0.56452703475952	2.0274291038513
0.56503140926361	2.0274496078491
0.56553578376770	2.0274765491486
0.56604009866714	2.0275092124939
0.56654447317123	2.0275468826294
0.56704884767532	2.0275893211365
0.56715363264084	2.0275986194611
0.56755316257477	2.0276355743408
0.56805753707886	2.0276851654053
0.56856191158295	2.0277378559113
0.56906628608704	2.0277931690216
0.56957060098648	2.0278506278992
0.57007497549057	2.0279099941254
0.57057934999466	2.0279710292816
0.57108366489410	2.0280332565308
0.57158803939819	2.0280966758728
0.57209241390228	2.0281610488892
0.57225972414017	2.0281825065613
0.57259678840637	2.0282261371613
0.57310110330582	2.0282917022705
0.57360547780991	2.0283577442169
0.57410985231400	2.0284242630005
0.57461416721344	2.0284907817841
0.57511854171753	2.0285575389862
0.57562291622162	2.0286242961884
0.57612729072571	2.0286908149719
0.57663160562515	2.0287575721741
0.57713598012924	2.0288240909576
0.57741171121597	2.0288603305817
0.57764035463333	2.0288903713226
0.57814466953278	2.0289564132690
0.57864904403687	2.0290222167969
0.57915341854095	2.0290877819061
0.57965773344040	2.0291528701782
0.58016210794449	2.0292179584503
0.58066648244858	2.0292825698853
0.58117085695267	2.0293469429016
0.58167517185211	2.0294108390808
0.58217954635620	2.0294744968414
0.58261013031006	2.0295286178589
0.58268392086029	2.0295376777649
0.58318823575974	2.0296006202698
0.58369261026382	2.0296633243561
0.58419698476791	2.0297255516052
0.58470135927200	2.0297875404358
0.58520567417145	2.0298492908478
0.58571004867554	2.0299105644226
0.58621442317963	2.0299715995789
0.58671873807907	2.0300323963165
0.58722311258316	2.0300927162170
0.58772748708725	2.0301530361176
0.58785533905029	2.0301680564880
0.58823186159134	2.0302128791809
0.58873617649078	2.0302724838257
0.58924055099487	2.0303318500519
0.58974492549896	2.0303909778595
0.59024924039841	2.0304498672485
0.59075361490250	2.0305085182190
0.59125798940659	2.0305669307709
0.59176236391068	2.0306251049042
0.59226667881012	2.0306830406189
0.59277105331421	2.0307409763336
0.59314775466919	2.0307841300964
0.59327542781830	2.0307986736298
0.59377974271774	2.0308561325073
0.59428411722183	2.0309135913849
0.59478849172592	2.0309708118439
0.59529280662537	2.0310277938843
0.59579718112946	2.0310847759247
0.59630155563354	2.0311417579651
0.59680593013763	2.0311985015869
0.59731024503708	2.0312550067902
0.59781461954117	2.0313117504120
0.59831899404526	2.0313682556152
0.59848785400391	2.0313870906830
0.59882330894470	2.0314245223999
0.59932768344879	2.0314810276031
0.59983205795288	2.0315372943878
0.60033643245697	2.0315935611725
0.60084074735641	2.0316498279572
0.60134512186050	2.0317060947418
0.60184949636459	2.0317623615265
0.60235381126404	2.0318186283112
0.60285818576813	2.0318748950958
0.60336256027222	2.0319311618805
0.60386693477631	2.0319874286652
0.60387599468231	2.0319883823395
0.60437124967575	2.0320436954498
0.60487562417984	2.0320999622345
0.60537999868393	2.0321564674377
0.60588431358337	2.0322129726410
0.60638868808746	2.0322694778442
0.60689306259155	2.0323259830475
0.60739743709564	2.0323824882507
0.60790175199509	2.0324392318726
0.60840612649918	2.0324962139130
0.60891050100327	2.0325531959534
0.60931265354156	2.0325984954834
0.60941481590271	2.0326101779938
0.60991919040680	2.0326673984528
0.61042356491089	2.0327246189117
0.61092793941498	2.0327820777893
0.61143225431442	2.0328395366669
0.61193662881851	2.0328972339630
0.61244100332260	2.0329551696777
0.61294531822205	2.0330131053925
0.61344969272614	2.0330712795258
0.61395406723022	2.0331296920776
0.61445838212967	2.0331881046295
0.61479824781418	2.0332276821136
0.61496275663376	2.0332467556000
0.61546713113785	2.0333058834076
0.61597150564194	2.0333647727966
0.61647582054138	2.0334241390228
0.61698019504547	2.0334837436676
0.61748456954956	2.0335435867310
0.61798888444901	2.0336034297943
0.61849325895309	2.0336637496948
0.61899763345718	2.0337240695953
0.61950200796127	2.0337848663330
0.62000632286072	2.0338459014893
0.62033325433731	2.0338854789734
0.62051069736481	2.0339069366455
0.62101507186890	2.0339684486389
0.62151938676834	2.0340301990509
0.62202376127243	2.0340924263000
0.62252813577652	2.0341546535492
0.62303251028061	2.0342173576355
0.62353682518005	2.0342803001404
0.62404119968414	2.0343434810638
0.62454557418823	2.0344071388245
0.62504988908768	2.0344710350037
0.62555426359177	2.0345351696014
0.62591809034348	2.0345816612244
0.62605863809586	2.0345997810364
0.62656301259995	2.0346646308899
0.62706732749939	2.0347299575806
0.62757170200348	2.0347955226898
0.62807607650757	2.0348615646362
0.62858039140701	2.0349278450012
0.62908476591110	2.0349946022034
0.62958914041519	2.0350618362427
0.63009345531464	2.0351293087006
0.63059782981873	2.0351972579956
0.63110220432281	2.0352654457092
0.63155317306519	2.0353269577026
0.63160657882690	2.0353343486786
0.63211089372635	2.0354034900665
0.63261526823044	2.0354731082916
0.63311964273453	2.0355429649353
0.63362395763397	2.0356135368347
0.63412833213806	2.0356843471527
0.63463270664215	2.0357558727264
0.63513708114624	2.0358276367188
0.63564139604568	2.0359001159668
0.63614577054977	2.0359728336334
0.63665014505386	2.0360462665558
0.63715445995331	2.0361199378967
0.63723903894424	2.0361323356628
0.63765883445740	2.0361943244934
0.63816320896149	2.0362691879272
0.63866758346558	2.0363445281982
0.63917189836502	2.0364203453064
0.63967627286911	2.0364968776703
0.64018064737320	2.0365738868713
0.64068496227264	2.0366513729095
0.64118933677673	2.0367295742035
0.64169371128082	2.0368082523346
0.64219808578491	2.0368874073029
0.64270240068436	2.0369672775269
0.64297604560852	2.0370109081268
0.64320677518845	2.0370476245880
0.64371114969254	2.0371286869049
0.64421546459198	2.0372104644775
0.64471983909607	2.0372927188873
0.64522421360016	2.0373756885529
0.64572858810425	2.0374591350555
0.64623290300369	2.0375432968140
0.64673727750778	2.0376281738281
0.64724165201187	2.0377137660980
0.64774596691132	2.0378000736237
0.64825034141541	2.0378868579865
0.64875471591949	2.0379745960236
0.64876472949982	2.0379762649536
0.64925903081894	2.0380628108978
0.64976340532303	2.0381517410278
0.65026777982712	2.0382416248322
0.65077215433121	2.0383319854736
0.65127646923065	2.0384232997894
0.65178084373474	2.0385150909424
0.65228521823883	2.0386078357697
0.65278953313828	2.0387012958527
0.65329390764236	2.0387957096100
0.65379828214645	2.0388906002045
0.65430265665054	2.0389864444733
0.65460550785065	2.0390443801880
0.65480697154999	2.0390832424164
0.65531134605408	2.0391807556152
0.65581572055817	2.0392789840698
0.65632003545761	2.0393781661987
0.65682440996170	2.0394780635834
0.65732878446579	2.0395789146423
0.65783315896988	2.0396804809570
0.65833747386932	2.0397830009460
0.65884184837341	2.0398864746094
0.65934622287750	2.0399909019470
0.65985053777695	2.0400960445404
0.66035491228104	2.0402021408081
0.66049891710281	2.0402326583862
0.66085928678513	2.0403091907501
0.66136366128922	2.0404171943665
0.66186797618866	2.0405259132385
0.66237235069275	2.0406358242035
0.66287672519684	2.0407464504242
0.66338104009628	2.0408582687378
0.66388541460037	2.0409708023071
0.66438978910446	2.0410842895508
0.66489410400391	2.0411989688873
0.66539847850800	2.0413143634796
0.66590285301208	2.0414309501648
0.66640722751617	2.0415484905243
0.66644531488419	2.0415573120117
0.66691154241562	2.0416669845581
0.66741591691971	2.0417864322662
0.66792029142380	2.0419068336487
0.66842460632324	2.0420281887054
0.66892898082733	2.0421507358551
0.66943335533142	2.0422739982605
0.66993772983551	2.0423984527588
0.67044204473495	2.0425238609314
0.67094641923904	2.0426502227783
0.67145079374313	2.0427775382996
0.67195510864258	2.0429060459137
0.67244529724121	2.0430316925049
0.67245948314667	2.0430352687836
0.67296385765076	2.0431654453278
0.67346823215485	2.0432968139648
0.67397254705429	2.0434288978577
0.67447692155838	2.0435619354248
0.67498129606247	2.0436959266663
0.67548561096191	2.0438308715820
0.67598998546600	2.0439667701721
0.67649435997009	2.0441033840179
0.67699873447418	2.0442409515381
0.67750304937363	2.0443792343140
0.67800742387772	2.0445182323456
0.67849928140640	2.0446546077728
0.67851179838181	2.0446581840515
0.67901611328125	2.0447986125946
0.67952048778534	2.0449399948120
0.68002486228943	2.0450818538666
0.68052923679352	2.0452241897583
0.68103355169296	2.0453672409058
0.68153792619705	2.0455107688904
0.68204230070114	2.0456545352936
0.68254661560059	2.0457990169525
0.68305099010468	2.0459434986115
0.68355536460876	2.0460882186890
0.68405967950821	2.0462331771851
0.68456405401230	2.0463781356812
0.68460780382156	2.0463907718658
0.68506842851639	2.0465230941772
0.68557280302048	2.0466680526733
0.68607711791992	2.0468125343323
0.68658149242401	2.0469567775726
0.68708586692810	2.0471005439758
0.68759018182755	2.0472435951233
0.68809455633163	2.0473856925964
0.68859893083572	2.0475270748138
0.68910330533981	2.0476672649384
0.68960762023926	2.0478062629700
0.69011199474335	2.0479438304901
0.69061636924744	2.0480794906616
0.69077128171921	2.0481207370758
0.69112068414688	2.0482134819031
0.69162505865097	2.0483450889587
0.69212943315506	2.0484745502472
0.69263380765915	2.0486011505127
0.69313812255859	2.0487248897552
0.69364249706268	2.0488452911377
0.69414687156677	2.0489623546600
0.69465118646622	2.0490751266479
0.69515556097031	2.0491838455200
0.69565993547440	2.0492880344391
0.69616430997849	2.0493867397308
0.69666862487793	2.0494801998138
0.69699025154114	2.0495367050171
0.69717299938202	2.0495676994324
0.69767737388611	2.0496485233307
0.69818168878555	2.0497224330902
0.69868606328964	2.0497887134552
0.69919043779373	2.0498468875885
0.69969475269318	2.0498964786530
0.70019912719727	2.0499365329742
0.70070350170135	2.0499665737152
0.70120787620544	2.0499858856201
0.70171219110489	2.0499935150146
0.70221656560898	2.0499889850616
0.70272094011307	2.0499715805054
0.70322525501251	2.0499398708344
0.70326519012451	2.0499367713928
0.70372962951660	2.0498936176300
0.70423400402069	2.0498316287994
0.70473837852478	2.0497529506683
0.70524269342422	2.0496568679810
0.70574706792831	2.0495419502258
0.70625144243240	2.0494074821472
0.70675575733185	2.0492525100708
0.70726013183594	2.0490758419037
0.70776450634003	2.0488762855530
0.70826888084412	2.0486531257629
0.70877319574356	2.0484049320221
0.70927757024765	2.0481309890747
0.70959663391113	2.0479435920715
0.70978194475174	2.0478298664093
0.71028625965118	2.0475008487701
0.71079063415527	2.0471429824829
0.71129500865936	2.0467550754547
0.71179938316345	2.0463364124298
0.71230369806290	2.0458860397339
0.71280807256699	2.0454034805298
0.71331244707108	2.0448877811432
0.71381676197052	2.0443387031555
0.71432113647461	2.0437555313110
0.71482551097870	2.0431382656097
0.71532988548279	2.0424866676331
0.71583420038223	2.0418007373810
0.71598511934280	2.0415887832642
0.71633857488632	2.0410807132721
0.71684294939041	2.0403270721436
0.71734726428986	2.0395402908325
0.71785163879395	2.0387210845947
0.71835601329803	2.0378706455231
0.71886032819748	2.0369904041290
0.71936470270157	2.0360813140869
0.71986907720566	2.0351455211639
0.72037345170975	2.0341846942902
0.72087776660919	2.0332007408142
0.72138214111328	2.0321962833405
0.72188651561737	2.0311734676361
0.72239083051682	2.0301351547241
0.72243106365204	2.0300517082214
0.72289520502090	2.0290842056274
0.72339957952499	2.0280230045319
0.72390395402908	2.0269551277161
0.72440826892853	2.0258831977844
0.72491264343262	2.0248103141785
0.72541701793671	2.0237398147583
0.72592133283615	2.0226747989655
0.72642570734024	2.0216178894043
0.72693008184433	2.0205724239349
0.72743445634842	2.0195410251617
0.72793877124786	2.0185265541077
0.72844314575195	2.0175316333771
0.72893512248993	2.0165820121765
0.72894752025604	2.0165581703186
0.72945183515549	2.0156090259552
0.72995620965958	2.0146858692169
0.73046058416367	2.0137903690338
0.73096495866776	2.0129244327545
0.73146927356720	2.0120892524719
0.73197364807129	2.0112860202789
0.73247802257538	2.0105156898499
0.73298233747482	2.0097789764404
0.73348671197891	2.0090761184692
0.73399108648300	2.0084078311920
0.73449540138245	2.0077741146088
0.73499977588654	2.0071749687195
0.73549765348434	2.0066170692444
0.73550415039062	2.0066101551056
0.73600852489471	2.0060791969299
0.73651283979416	2.0055818557739
0.73701721429825	2.0051174163818
0.73752158880234	2.0046851634979
0.73802590370178	2.0042843818665
0.73853027820587	2.0039141178131
0.73903465270996	2.0035736560822
0.73953902721405	2.0032620429993
0.74004334211349	2.0029778480530
0.74054771661758	2.0027203559875
0.74105209112167	2.0024886131287
0.74155640602112	2.0022811889648
0.74206078052521	2.0020973682404
0.74211931228638	2.0020775794983
0.74256515502930	2.0019359588623
0.74306952953339	2.0017957687378
0.74357384443283	2.0016756057739
0.74407821893692	2.0015749931335
0.74458259344101	2.0014925003052
0.74508690834045	2.0014269351959
0.74559128284454	2.0013778209686
0.74609565734863	2.0013442039490
0.74660003185272	2.0013246536255
0.74710434675217	2.0013189315796
0.74760872125626	2.0013258457184
